nupdates,policy_loss,explained_variance,total_timesteps,fps,policy_entropy,value_loss
13619,-0.003940642811357975,0.9677204564213753,8716160,1424,1.653568983078003,0.002216767054051161
13620,-0.004979732446372509,0.975063806399703,8716800,1424,1.6797155141830444,0.0022045208606868982
13621,-0.03771555796265602,0.9795462414622307,8717440,1424,1.7089468240737915,0.002119897399097681
13622,0.00865166261792183,0.9301636964082718,8718080,1424,1.680039405822754,0.0034675977658480406
13623,-0.036625802516937256,0.9644146114587784,8718720,1424,1.705426812171936,0.0017590271309018135
13624,-0.012734081596136093,0.9069533720612526,8719360,1424,1.6284757852554321,0.005166702903807163
13625,-0.002914104610681534,0.9575567878782749,8720000,1424,1.6906101703643799,0.0028079671319574118
13626,-0.004021079279482365,0.9504528269171715,8720640,1424,1.676210641860962,0.003807244123890996
13627,-0.03451456502079964,0.9793564081192017,8721280,1424,1.718909502029419,0.0015064437175169587
13628,-0.04645112156867981,0.9351339489221573,8721920,1424,1.6894848346710205,0.005011415109038353
13629,-0.021340584382414818,0.9659335874021053,8722560,1424,1.6469722986221313,0.001989508979022503
13630,-0.0038627199828624725,0.9754654411226511,8723200,1424,1.7072398662567139,0.0013411995023488998
13631,-0.01667681522667408,0.9723105654120445,8723840,1424,1.6625146865844727,0.0014388419222086668
13632,-0.0814732015132904,0.8885206133127213,8724480,1424,1.7054256200790405,0.0070827254094183445
13633,-0.021849364042282104,0.9596473351120949,8725120,1424,1.691450834274292,0.0023244954645633698
13634,-0.043027833104133606,0.9222674816846848,8725760,1424,1.6533905267715454,0.005308525636792183
13635,-0.009910142049193382,0.9657381288707256,8726400,1424,1.6919893026351929,0.0025358900893479586
13636,-0.011710867285728455,0.9463701173663139,8727040,1424,1.7218027114868164,0.0037054140120744705
13637,-0.009589789435267448,0.9707817453891039,8727680,1424,1.7144781351089478,0.0021760722156614065
13638,0.007663127034902573,0.9639454148709774,8728320,1424,1.6658246517181396,0.003525169100612402
13639,0.0176809374243021,0.958930566906929,8728960,1424,1.6817296743392944,0.004432528279721737
13640,0.005368391051888466,0.967182096093893,8729600,1424,1.678842544555664,0.0031287961173802614
13641,0.012335387989878654,0.8906330540776253,8730240,1424,1.6816272735595703,0.005853625945746899
13642,-0.03638879954814911,0.8874841332435608,8730880,1424,1.7050107717514038,0.005443064961582422
13643,-0.03595453500747681,0.8940205201506615,8731520,1424,1.6481025218963623,0.00633250642567873
13644,-0.022759847342967987,0.9533132240176201,8732160,1424,1.6805940866470337,0.004548636265099049
13645,-0.019567031413316727,0.9668484553694725,8732800,1424,1.6801249980926514,0.00302993506193161
13646,-0.02938077598810196,0.9612211808562279,8733440,1424,1.722510576248169,0.0029044104740023613
13647,-0.07412315160036087,0.8901135325431824,8734080,1424,1.6925771236419678,0.009543042629957199
13648,-0.0026620076969265938,0.9538071528077126,8734720,1424,1.6603130102157593,0.0032833281438797712
13649,-0.03295748680830002,0.9503993727266788,8735360,1424,1.6953346729278564,0.004127138759940863
13650,0.03055565245449543,0.9153767600655556,8736000,1424,1.6643575429916382,0.006896099541336298
13651,-0.007644513621926308,0.9608137980103493,8736640,1424,1.7375141382217407,0.004027383867651224
13652,-0.019894180819392204,0.9663817323744297,8737280,1425,1.657485008239746,0.002772656036540866
13653,-0.05958281084895134,0.9201448708772659,8737920,1425,1.6550426483154297,0.005842002108693123
13654,-0.029775934293866158,0.962013553828001,8738560,1425,1.6761335134506226,0.003179004415869713
13655,-0.0010474789887666702,0.966390959918499,8739200,1425,1.6723788976669312,0.002433156128972769
13656,-0.02066800184547901,0.9667666144669056,8739840,1425,1.6755657196044922,0.002033786615356803
13657,0.022204957902431488,0.9387065432965755,8740480,1425,1.6810905933380127,0.0024343151599168777
13658,-0.0037854891270399094,0.8272245526313782,8741120,1425,1.665265679359436,0.013016613200306892
13659,-0.020541688427329063,0.963189609348774,8741760,1425,1.6821959018707275,0.0035851045977324247
13660,-0.03423311561346054,0.9692186806350946,8742400,1425,1.7368135452270508,0.0029391783755272627
13661,0.021709391847252846,0.929218128323555,8743040,1425,1.7246469259262085,0.004000752232968807
13662,-0.00019320659339427948,0.9641267582774162,8743680,1425,1.644820213317871,0.0021399720571935177
13663,-0.005060829222202301,0.9705313425511122,8744320,1425,1.6811120510101318,0.001687139505520463
13664,-0.005687037482857704,0.962098766118288,8744960,1425,1.6969835758209229,0.001992262899875641
13665,-0.011126509867608547,0.9700925778597593,8745600,1425,1.727906584739685,0.0019015965517610312
13666,-0.014499815180897713,0.9733795840293169,8746240,1425,1.7051150798797607,0.0018260676879435778
13667,-0.011101697571575642,0.9851914467290044,8746880,1425,1.677966833114624,0.0011437206994742155
13668,-0.011146605014801025,0.9572259336709976,8747520,1425,1.6823914051055908,0.002581974258646369
13669,0.020507900044322014,0.8754500821232796,8748160,1425,1.6833349466323853,0.006104819476604462
13670,-0.013862276449799538,0.9731191638857126,8748800,1425,1.6896283626556396,0.0015495102852582932
13671,-0.016331765800714493,0.9587998427450657,8749440,1425,1.6918703317642212,0.0021174082066863775
13672,-0.007569226436316967,0.9011514484882355,8750080,1425,1.686208724975586,0.005145588424056768
13673,-0.022666804492473602,0.9802627135068178,8750720,1425,1.6870086193084717,0.001372089027427137
13674,-0.008978834375739098,0.9775472488254309,8751360,1425,1.698682188987732,0.0015075653791427612
13675,0.0028099864721298218,0.9751969780772924,8752000,1425,1.7040246725082397,0.0014324977528303862
13676,0.0020137131214141846,0.9681012034416199,8752640,1425,1.6998662948608398,0.0015815638471394777
13677,-0.024579759687185287,0.9695039447396994,8753280,1425,1.6564441919326782,0.0016592595493420959
13678,-0.038005195558071136,0.9400849752128124,8753920,1425,1.6731579303741455,0.004885930567979813
13679,-0.020323673263192177,0.9761316142976284,8754560,1425,1.7333900928497314,0.0017002098029479384
13680,-0.011617165990173817,0.9628466442227364,8755200,1425,1.7088992595672607,0.0022257990203797817
13681,-0.035183750092983246,0.8450157940387726,8755840,1425,1.633431077003479,0.010193387977778912
13682,-0.013634327799081802,0.9703202489763498,8756480,1425,1.6730619668960571,0.0018574001733213663
13683,-0.025461697950959206,0.9542712494730949,8757120,1425,1.7135660648345947,0.004246428143233061
13684,-0.049556102603673935,0.9283910244703293,8757760,1425,1.6956239938735962,0.008720627054572105
13685,0.029864707961678505,0.89830082654953,8758400,1425,1.6930440664291382,0.007506008259952068
13686,-0.013396324589848518,0.9020610749721527,8759040,1425,1.6836713552474976,0.006469592452049255
13687,-0.0313238725066185,0.8995559215545654,8759680,1425,1.6740871667861938,0.008329279720783234
13688,-0.037048544734716415,0.9329385310411453,8760320,1425,1.6669323444366455,0.005495687015354633
13689,-0.038278453052043915,0.9336321875452995,8760960,1425,1.6604515314102173,0.005590645130723715
13690,0.0011196397244930267,0.9705008286982775,8761600,1425,1.6958059072494507,0.0022310472559183836
13691,-0.04940617084503174,0.9664827138185501,8762240,1425,1.670125961303711,0.0033874977380037308
13692,0.00397922657430172,0.930828370153904,8762880,1425,1.6814762353897095,0.005098642781376839
13693,-0.03006746806204319,0.9362994953989983,8763520,1425,1.6727135181427002,0.006047563627362251
13694,-0.006217361427843571,0.9613866433501244,8764160,1425,1.7110732793807983,0.0020583949517458677
13695,0.013911144807934761,0.9457126222550869,8764800,1425,1.684546709060669,0.002637031953781843
13696,0.034104086458683014,0.8224889636039734,8765440,1425,1.6587222814559937,0.01242353580892086
13697,-0.018524376675486565,0.9727351870387793,8766080,1425,1.7004629373550415,0.002591734519228339
13698,0.010047253221273422,0.9647452048957348,8766720,1425,1.7250621318817139,0.003281413810327649
13699,-0.005418697372078896,0.9208076372742653,8767360,1425,1.7216917276382446,0.006124877370893955
13700,-0.011031648144125938,0.9639827273786068,8768000,1425,1.656681776046753,0.002737658564001322
13701,-0.02347761020064354,0.9496793635189533,8768640,1425,1.6950041055679321,0.004428656306117773
13702,-0.02906498871743679,0.9687351509928703,8769280,1425,1.7165285348892212,0.0023373994044959545
13703,-0.01377757266163826,0.9181429296731949,8769920,1425,1.6827151775360107,0.0061752693727612495
13704,-0.017599506303668022,0.9610017500817776,8770560,1425,1.6880048513412476,0.0033857678063213825
13705,-0.015576510690152645,0.9483376108109951,8771200,1425,1.7183336019515991,0.004187225829809904
13706,-0.05095710605382919,0.9604430943727493,8771840,1425,1.6974493265151978,0.0040961457416415215
13707,-0.02208666503429413,0.9088532477617264,8772480,1425,1.6222035884857178,0.007628819905221462
13708,0.005653711035847664,0.9103522002696991,8773120,1425,1.7028096914291382,0.007259344216436148
13709,-0.03798380494117737,0.878476969897747,8773760,1425,1.7053203582763672,0.009139488451182842
13710,-0.019230704754590988,0.8886188417673111,8774400,1425,1.6494026184082031,0.007904165424406528
13711,-0.0296628437936306,0.9695400092750788,8775040,1425,1.6488651037216187,0.002675762865692377
13712,-0.01715773530304432,0.9696662425994873,8775680,1425,1.7442079782485962,0.0030646470841020346
13713,-0.0027403738349676132,0.9661501385271549,8776320,1425,1.6922452449798584,0.002337502781301737
13714,-0.017821982502937317,0.9601105153560638,8776960,1425,1.6673109531402588,0.003243939485400915
13715,-0.021312639117240906,0.9362862557172775,8777600,1425,1.6804574728012085,0.006136399228125811
13716,-0.019659245386719704,0.9675577990710735,8778240,1425,1.6945676803588867,0.0028333505615592003
13717,0.0015200376510620117,0.9529732689261436,8778880,1425,1.7137508392333984,0.0031210703309625387
13718,-0.0085421372205019,0.9534681923687458,8779520,1425,1.677821159362793,0.0024638467002660036
13719,-0.030496254563331604,0.9323704540729523,8780160,1425,1.7067292928695679,0.0038073179312050343
13720,-0.020489176735281944,0.9700525663793087,8780800,1425,1.677984595298767,0.0016552612651139498
13721,-0.001270742155611515,0.9473730400204659,8781440,1425,1.6883928775787354,0.0034335304517298937
13722,-0.011941029690206051,0.972185455262661,8782080,1426,1.7077245712280273,0.001827715546824038
13723,-0.007579844444990158,0.9799893740564585,8782720,1426,1.6949784755706787,0.0015603306237608194
13724,-0.019852004945278168,0.9750929903239012,8783360,1426,1.6882264614105225,0.0016465693479403853
13725,-0.012250598520040512,0.9734740611165762,8784000,1426,1.6851263046264648,0.0018178761238232255
13726,-0.023602284491062164,0.9501771181821823,8784640,1426,1.689703345298767,0.0036559354048222303
13727,-0.0018289778381586075,0.9717839136719704,8785280,1426,1.6991064548492432,0.002117159543558955
13728,-0.06470673531293869,0.8291724771261215,8785920,1426,1.715902328491211,0.013247935101389885
13729,-0.02369621768593788,0.8050079792737961,8786560,1426,1.678755760192871,0.010349160060286522
13730,-0.03264099359512329,0.900672197341919,8787200,1426,1.67563796043396,0.008549872785806656
13731,-0.03951700031757355,0.9277718961238861,8787840,1426,1.6703450679779053,0.00859073642641306
13732,-0.05413861572742462,0.8200908154249191,8788480,1426,1.724470853805542,0.013590711168944836
13733,-0.0003848578780889511,0.9653263762593269,8789120,1426,1.6479374170303345,0.003053008345887065
13734,-0.008418322540819645,0.9651034362614155,8789760,1426,1.6605265140533447,0.003929619677364826
13735,-0.029967956244945526,0.9483566880226135,8790400,1426,1.7496261596679688,0.004612432327121496
13736,-0.03319382667541504,0.9585099816322327,8791040,1426,1.6865047216415405,0.003158175852149725
13737,-0.04653443023562431,0.932858444750309,8791680,1426,1.6887801885604858,0.007019340991973877
13738,-0.0633830577135086,0.7025783360004425,8792320,1426,1.6761887073516846,0.02644047513604164
13739,-0.020101232454180717,0.9567706547677517,8792960,1426,1.701338768005371,0.0036504033487290144
13740,-0.04981455206871033,0.9012292250990868,8793600,1426,1.6510273218154907,0.007354487664997578
13741,-0.06771493703126907,0.9300237521529198,8794240,1426,1.6782052516937256,0.007595428731292486
13742,-0.03177603334188461,0.9694463685154915,8794880,1426,1.6961288452148438,0.003478309139609337
13743,-0.021945074200630188,0.9510204419493675,8795520,1426,1.6950451135635376,0.005385647062212229
13744,-0.019426098093390465,0.923420712351799,8796160,1426,1.6536617279052734,0.009530496783554554
13745,0.003218291327357292,0.9309161677956581,8796800,1426,1.6899244785308838,0.005360470153391361
13746,-0.02167978510260582,0.9460640847682953,8797440,1426,1.6996679306030273,0.002896422054618597
13747,-0.041655831038951874,0.8931419104337692,8798080,1426,1.6632320880889893,0.006343216635286808
13748,-0.0269638504832983,0.902135856449604,8798720,1426,1.6517423391342163,0.0067461831495165825
13749,-0.026704464107751846,0.8900082260370255,8799360,1426,1.6991231441497803,0.009553676471114159
13750,0.003638109192252159,0.9643120355904102,8800000,1426,1.6570689678192139,0.002313561737537384
13751,0.006873786449432373,0.9440786801278591,8800640,1426,1.6738882064819336,0.005425040144473314
13752,-0.011705536395311356,0.9678077064454556,8801280,1426,1.7219167947769165,0.003022076329216361
13753,-0.07193930447101593,0.9298909455537796,8801920,1426,1.6790478229522705,0.008910918608307838
13754,-0.031514041125774384,0.9082420319318771,8802560,1426,1.6974576711654663,0.009468717500567436
13755,-0.017796102911233902,0.9274437725543976,8803200,1426,1.672205924987793,0.008204524405300617
13756,-0.05445461720228195,0.9172398597002029,8803840,1426,1.6962521076202393,0.01325715146958828
13757,0.035022929310798645,0.8543855100870132,8804480,1426,1.6946213245391846,0.009002678096294403
13758,0.006491580978035927,0.8278845250606537,8805120,1426,1.6489429473876953,0.015045581385493279
13759,0.011869937181472778,0.9505029916763306,8805760,1426,1.6823794841766357,0.005351206753402948
13760,-0.010516378097236156,0.9192708507180214,8806400,1426,1.703455924987793,0.009425317868590355
13761,0.020618652924895287,0.9287976622581482,8807040,1426,1.69036865234375,0.007277488708496094
13762,-0.0256120003759861,0.9248450249433517,8807680,1426,1.6921589374542236,0.007112580351531506
13763,-0.022336840629577637,0.8575963079929352,8808320,1426,1.701918601989746,0.013132378458976746
13764,-0.026371430605649948,0.9491693191230297,8808960,1426,1.624807596206665,0.003705492941662669
13765,0.012837888672947884,0.9283876940608025,8809600,1426,1.706032395362854,0.007033781614154577
13766,0.01992752216756344,0.943600732833147,8810240,1426,1.686902642250061,0.004813210107386112
13767,0.005628606304526329,0.9778050947934389,8810880,1426,1.6941845417022705,0.0018737397622317076
13768,-0.007502208463847637,0.9537691026926041,8811520,1426,1.7010219097137451,0.002327204216271639
13769,0.002132093533873558,0.959953710436821,8812160,1426,1.6730382442474365,0.0017336983000859618
13770,-0.02041146159172058,0.9740663915872574,8812800,1426,1.6925499439239502,0.0015834022779017687
13771,-0.02411562018096447,0.9051449671387672,8813440,1426,1.6999232769012451,0.0054864054545760155
13772,-0.04137318953871727,0.9585267379879951,8814080,1426,1.7346575260162354,0.002299161162227392
13773,-0.031834229826927185,0.9248509854078293,8814720,1426,1.610954999923706,0.004904670640826225
13774,-0.0058981068432331085,0.9681347832083702,8815360,1426,1.6589616537094116,0.0022217112127691507
13775,0.007562864571809769,0.9548353627324104,8816000,1426,1.7238754034042358,0.0028873407281935215
13776,-0.01935087889432907,0.9627366997301579,8816640,1426,1.6864713430404663,0.0015016054967418313
13777,-0.022216033190488815,0.9612279683351517,8817280,1426,1.6848739385604858,0.0017120775301009417
13778,0.007448120042681694,0.9754055012017488,8817920,1426,1.6808531284332275,0.0015324032865464687
13779,-0.019411934539675713,0.9842645563185215,8818560,1426,1.7230991125106812,0.0012908319476991892
13780,-0.04643315076828003,0.8524397164583206,8819200,1426,1.6641937494277954,0.011694337241351604
13781,-0.023458372801542282,0.9769048672169447,8819840,1426,1.7144016027450562,0.0018142291810363531
13782,-0.013717301189899445,0.9367358013987541,8820480,1426,1.66817307472229,0.004181109834462404
13783,-0.0419875793159008,0.9630533680319786,8821120,1426,1.66983962059021,0.002605646848678589
13784,-0.016596974804997444,0.977930000051856,8821760,1426,1.6852009296417236,0.0022887438535690308
13785,0.0010173600167036057,0.9704015851020813,8822400,1426,1.7025229930877686,0.0025458689779043198
13786,-0.03669916093349457,0.9650715030729771,8823040,1426,1.7119449377059937,0.0028369517531245947
13787,-0.006175610236823559,0.9662762507796288,8823680,1426,1.6550800800323486,0.0024303258396685123
13788,0.01613900437951088,0.9521173350512981,8824320,1426,1.6606937646865845,0.0034104802180081606
13789,-0.021155523136258125,0.9793786834925413,8824960,1426,1.7058470249176025,0.001424027024768293
13790,-0.0008630417287349701,0.9688363056629896,8825600,1426,1.7001736164093018,0.0017971269553527236
13791,-0.025217775255441666,0.9471580609679222,8826240,1426,1.6978662014007568,0.0034628405701369047
13792,-0.022051028907299042,0.9611065685749054,8826880,1426,1.6547329425811768,0.0021994938142597675
13793,-0.025756243616342545,0.9609927758574486,8827520,1426,1.68173348903656,0.002474052831530571
13794,-0.009401396848261356,0.931909017264843,8828160,1426,1.6772758960723877,0.004425021819770336
13795,-0.019416585564613342,0.9734398275613785,8828800,1426,1.699143409729004,0.001483474625274539
13796,0.011456703767180443,0.937992874532938,8829440,1426,1.7329801321029663,0.0030657374300062656
13797,-0.0470491424202919,0.8691221177577972,8830080,1426,1.6569013595581055,0.006257011089473963
13798,-0.021649135276675224,0.9875311553478241,8830720,1427,1.7115328311920166,0.0009627420222386718
13799,-0.024675551801919937,0.9819235075265169,8831360,1427,1.7113631963729858,0.0013947952538728714
13800,-0.016065403819084167,0.9785032793879509,8832000,1427,1.7354438304901123,0.001447780174203217
13801,-0.029620273038744926,0.9443464875221252,8832640,1427,1.6690452098846436,0.0035209967754781246
13802,-0.06699997186660767,0.8816259428858757,8833280,1427,1.6748850345611572,0.009759885258972645
13803,-0.03785035014152527,0.972395421937108,8833920,1427,1.7328078746795654,0.002052552765235305
13804,-0.01925068348646164,0.9753818772733212,8834560,1427,1.6469602584838867,0.0015537079889327288
13805,-0.027692586183547974,0.9475606456398964,8835200,1427,1.7272875308990479,0.004319353494793177
13806,-0.017690451815724373,0.9803264420479536,8835840,1427,1.6870853900909424,0.0013753577368333936
13807,-0.04678107053041458,0.9835509303957224,8836480,1427,1.6774113178253174,0.001453526085242629
13808,-0.029487140476703644,0.981924707069993,8837120,1427,1.707236886024475,0.0012811042834073305
13809,-0.01396157220005989,0.967052023857832,8837760,1427,1.6975317001342773,0.001972172874957323
13810,-0.032591212540864944,0.9589210338890553,8838400,1427,1.7224153280258179,0.0031978480983525515
13811,-0.027832400053739548,0.9891899665817618,8839040,1427,1.660283088684082,0.0010399228194728494
13812,-0.018450412899255753,0.9678370878100395,8839680,1427,1.697054147720337,0.003266883548349142
13813,-0.0513303205370903,0.8812906965613365,8840320,1427,1.7122732400894165,0.010498440824449062
13814,-0.02476825751364231,0.9806816931813955,8840960,1427,1.6790456771850586,0.002011433243751526
13815,-0.011360152624547482,0.9773805048316717,8841600,1427,1.67935311794281,0.0026851235888898373
13816,-0.013921314850449562,0.9746103957295418,8842240,1427,1.7157137393951416,0.0024994700215756893
13817,-0.001706860028207302,0.9638949073851109,8842880,1427,1.6669695377349854,0.0029803391080349684
13818,0.005821811035275459,0.9798597507178783,8843520,1427,1.6935484409332275,0.00153829762712121
13819,-0.011801916174590588,0.967176292091608,8844160,1427,1.720780372619629,0.002099714707583189
13820,-0.008409518748521805,0.9867465617135167,8844800,1427,1.6802034378051758,0.0008142838487401605
13821,0.01013285480439663,0.9752319362014532,8845440,1427,1.6825278997421265,0.0015966702485457063
13822,-0.029083779081702232,0.9583145491778851,8846080,1427,1.6947190761566162,0.003003761637955904
13823,-0.04189030081033707,0.7875071316957474,8846720,1427,1.7102113962173462,0.01529548317193985
13824,0.004677146673202515,0.956534918397665,8847360,1427,1.6939494609832764,0.002763115568086505
13825,-0.028608892112970352,0.9674695916473866,8848000,1427,1.6567869186401367,0.0029086503200232983
13826,0.007367052137851715,0.9699295926839113,8848640,1427,1.7073259353637695,0.0032161795534193516
13827,0.019147634506225586,0.9440579488873482,8849280,1427,1.7205690145492554,0.00397797767072916
13828,-0.021223535761237144,0.9592026434838772,8849920,1427,1.676153540611267,0.0020896042697131634
13829,-0.03526536375284195,0.72760409116745,8850560,1427,1.7020504474639893,0.014187246561050415
13830,-0.017382148653268814,0.9776426125317812,8851200,1427,1.6750046014785767,0.001574780559167266
13831,-0.00841501448303461,0.9676512815058231,8851840,1427,1.7065349817276,0.0028031920082867146
13832,-0.014168011024594307,0.9703510291874409,8852480,1427,1.6797508001327515,0.0024604012724012136
13833,0.02197967655956745,0.9470585025846958,8853120,1427,1.694894790649414,0.0038796148728579283
13834,-0.02294209599494934,0.9666183702647686,8853760,1427,1.6734590530395508,0.0017445236444473267
13835,-0.004296198487281799,0.9574297778308392,8854400,1427,1.6640981435775757,0.0022383774630725384
13836,0.005610000342130661,0.9745028633624315,8855040,1427,1.703678846359253,0.0018250629073008895
13837,-0.018007081001996994,0.8421281427145004,8855680,1427,1.6905559301376343,0.007810893468558788
13838,-0.02595643326640129,0.7809294909238815,8856320,1427,1.7299188375473022,0.013229535892605782
13839,-0.010783580131828785,0.9656890407204628,8856960,1427,1.6614469289779663,0.0024974450934678316
13840,-0.03165813162922859,0.9684339314699173,8857600,1427,1.694568395614624,0.002729200990870595
13841,-0.010587859898805618,0.9509997144341469,8858240,1427,1.692720651626587,0.003465754445642233
13842,-0.00018256157636642456,0.9736331570893526,8858880,1427,1.7132364511489868,0.0016004679491743445
13843,-0.030360881239175797,0.9837861731648445,8859520,1427,1.7135612964630127,0.001344810938462615
13844,-0.006232480518519878,0.8909776732325554,8860160,1427,1.628688097000122,0.006885667331516743
13845,0.007746020331978798,0.733218252658844,8860800,1427,1.711766242980957,0.01336723007261753
13846,-0.03910846263170242,0.9525237940251827,8861440,1427,1.6866827011108398,0.003523218212649226
13847,-0.053261611610651016,0.9096214696764946,8862080,1427,1.7093651294708252,0.007285323925316334
13848,-0.031680505722761154,0.9819181617349386,8862720,1427,1.7085275650024414,0.0016949049895629287
13849,0.021377013996243477,0.9247633889317513,8863360,1427,1.658220887184143,0.005325722973793745
13850,-0.031682297587394714,0.9449459128081799,8864000,1427,1.7002627849578857,0.005274794064462185
13851,0.0028653647750616074,0.9319711327552795,8864640,1427,1.7072875499725342,0.004277917090803385
13852,-0.017156142741441727,0.9671180583536625,8865280,1427,1.684910774230957,0.0018512436654418707
13853,-0.000321805477142334,0.9471924863755703,8865920,1427,1.6688387393951416,0.0028999950736761093
13854,-0.023673444986343384,0.9793845545500517,8866560,1427,1.688716173171997,0.0017459962982684374
13855,0.00582478754222393,0.9770870618522167,8867200,1427,1.7058467864990234,0.0020683412440121174
13856,-0.003949818201363087,0.9445370398461819,8867840,1427,1.7446155548095703,0.003473853226751089
13857,-0.010399697348475456,0.9746911935508251,8868480,1427,1.651231050491333,0.0015454941894859076
13858,-0.006509887054562569,0.9777314122766256,8869120,1427,1.6914829015731812,0.0015406726161018014
13859,-0.011027666740119457,0.9748947042971849,8869760,1427,1.7198295593261719,0.0014169691130518913
13860,-0.029812365770339966,0.9681688956916332,8870400,1427,1.68434739112854,0.0020767690148204565
13861,-0.012599914334714413,0.9020639881491661,8871040,1427,1.6892354488372803,0.008715396746993065
13862,-0.020197106525301933,0.9756525903940201,8871680,1427,1.7259950637817383,0.0019195448840036988
13863,-0.012243545614182949,0.9789077192544937,8872320,1427,1.6716620922088623,0.0016117815393954515
13864,0.00630863755941391,0.9496895931661129,8872960,1427,1.6882827281951904,0.0024387796875089407
13865,-0.019132908433675766,0.9591639973223209,8873600,1427,1.6888405084609985,0.002872603479772806
13866,-0.00704291183501482,0.9749981686472893,8874240,1427,1.6783603429794312,0.001457554055377841
13867,-0.015412231907248497,0.9737300481647253,8874880,1428,1.742638349533081,0.0015172597486525774
13868,-0.0007360875606536865,0.9664974957704544,8875520,1428,1.6742693185806274,0.0023344685323536396
13869,-0.04071498662233353,0.893583856523037,8876160,1428,1.7127383947372437,0.007179238833487034
13870,-0.028528563678264618,0.9376454055309296,8876800,1428,1.6844844818115234,0.005114284344017506
13871,0.0009062495082616806,0.9687810242176056,8877440,1428,1.7050437927246094,0.001895013963803649
13872,-0.020299648866057396,0.9612942449748516,8878080,1428,1.6925861835479736,0.002512077335268259
13873,-0.026265442371368408,0.9299561604857445,8878720,1428,1.646762490272522,0.004061316139996052
13874,-0.022738773375749588,0.9807984586805105,8879360,1428,1.6961215734481812,0.0013103608507663012
13875,-0.012511732056736946,0.9735169894993305,8880000,1428,1.713464379310608,0.0016457261517643929
13876,-0.02358395606279373,0.9661743976175785,8880640,1428,1.6873300075531006,0.002346765948459506
13877,-0.04773256927728653,0.9406895898282528,8881280,1428,1.6820017099380493,0.0053168958984315395
13878,-0.043127626180648804,0.8872033804655075,8881920,1428,1.7126991748809814,0.01065432745963335
13879,-0.05410686135292053,0.9728582128882408,8882560,1428,1.7021583318710327,0.0032377380412071943
13880,-0.03194129467010498,0.949443630874157,8883200,1428,1.7067310810089111,0.004679023288190365
13881,-0.04014162719249725,0.9668076932430267,8883840,1428,1.6942943334579468,0.0030679097399115562
13882,-0.02521597221493721,0.9375831745564938,8884480,1428,1.6679210662841797,0.004862223751842976
13883,-0.009283013641834259,0.9759981501847506,8885120,1428,1.6926196813583374,0.00195653410628438
13884,-0.004705547355115414,0.9653907492756844,8885760,1428,1.66033136844635,0.002901265863329172
13885,-0.065542072057724,0.9541581682860851,8886400,1428,1.7008625268936157,0.005013329908251762
13886,0.0013883672654628754,0.9819974210113287,8887040,1428,1.6858775615692139,0.0017862266395241022
13887,-0.002845587208867073,0.9609375298023224,8887680,1428,1.6449816226959229,0.0031632878817617893
13888,-0.03035278432071209,0.9759135991334915,8888320,1428,1.7288520336151123,0.0021501323208212852
13889,0.004587257280945778,0.9470288716256618,8888960,1428,1.6805254220962524,0.004847317934036255
13890,-0.025249507278203964,0.9386120028793812,8889600,1428,1.6772010326385498,0.005533886142075062
13891,-0.017770882695913315,0.9621942490339279,8890240,1428,1.7082312107086182,0.0033185884822160006
13892,-0.050673648715019226,0.9274536073207855,8890880,1428,1.673497200012207,0.005932730622589588
13893,-0.046918489038944244,0.853753849864006,8891520,1428,1.6961349248886108,0.015578691847622395
13894,-0.03806407004594803,0.920994333922863,8892160,1428,1.658940315246582,0.006828411016613245
13895,-0.0597013458609581,0.8483594655990601,8892800,1428,1.7057558298110962,0.017300590872764587
13896,-0.04259722679853439,0.9469999335706234,8893440,1428,1.703155279159546,0.00473365094512701
13897,-0.05006813257932663,0.920057974755764,8894080,1428,1.612148642539978,0.006819778587669134
13898,0.01895049400627613,0.8965061157941818,8894720,1428,1.7123035192489624,0.010967572219669819
13899,-0.03370725363492966,0.9329038336873055,8895360,1428,1.7108131647109985,0.00746831763535738
13900,-0.0009968969970941544,0.9593923576176167,8896000,1428,1.7153723239898682,0.0042753396555781364
13901,-0.0034538889303803444,0.967981606721878,8896640,1428,1.6787958145141602,0.002413212088868022
13902,-0.005412247031927109,0.9687307290732861,8897280,1428,1.6578693389892578,0.001849503954872489
13903,-0.03308446705341339,0.9491118416190147,8897920,1428,1.6893117427825928,0.004372468683868647
13904,-0.021564913913607597,0.9691884443163872,8898560,1428,1.6807985305786133,0.0026027776766568422
13905,0.014291947707533836,0.8915803655982018,8899200,1428,1.7223632335662842,0.012437648139894009
13906,0.052970267832279205,0.959372628480196,8899840,1428,1.6633914709091187,0.00533753726631403
13907,-0.009771007113158703,0.943591758608818,8900480,1428,1.7241690158843994,0.006316429935395718
13908,-0.043829545378685,0.9586383365094662,8901120,1428,1.6968631744384766,0.005640428047627211
13909,-0.06395013630390167,0.7325028777122498,8901760,1428,1.6592010259628296,0.029275691136717796
13910,0.020398272201418877,0.9383448362350464,8902400,1428,1.6583988666534424,0.006521183997392654
13911,-0.015191538259387016,0.9317314848303795,8903040,1428,1.6608301401138306,0.0051810843870043755
13912,-0.03023500367999077,0.8342270404100418,8903680,1428,1.700006127357483,0.012420575134456158
13913,-0.032251641154289246,0.9376258961856365,8904320,1428,1.654837965965271,0.005716872401535511
13914,-0.008912727236747742,0.958926361054182,8904960,1428,1.6993513107299805,0.0035832480061799288
13915,0.014381125569343567,0.9610766619443893,8905600,1428,1.702553391456604,0.003229901660233736
