entloss,EpisodesSoFar,meankl,ev_tdlam_before,EpRewMean,EpLenMean,TimeElapsed,EpThisIter,optimgain,TimestepsSoFar,entropy,surrgain
,3410,0.000278631,0.000626981258392,0.425,37.775,296.9916994571686,9,0.00609852,126969,1.0394,0.00609852
,3422,0.000244859,0.00311523675919,0.475,38.6,298.146852016449,12,0.00347917,127431,1.10074,0.00347917
,3440,0.0010654,-0.001256108284,0.525,40.825,299.3112885951996,18,0.00752771,127983,1.15366,0.00752771
,3453,0.00124876,0.0366080999374,0.275,31.9,300.4622106552124,13,0.0113037,128369,1.07091,0.0113037
,3468,0.00109245,0.0122104883194,0.35,33.625,301.6468896865845,15,0.00946534,128985,1.06101,0.00946534
,3475,0.000603186,-0.00417745113373,0.475,37.975,302.78397512435913,7,0.00559452,129389,1.12052,0.00559452
,3485,0.00127331,-0.0165326595306,0.775,48.65,303.91749930381775,10,0.0110381,130044,1.02886,0.0110381
,3493,0.000590622,-0.0090343952179,0.9,53.8,305.05306816101074,8,0.00619996,130521,1.05271,0.00619996
,3502,0.00113331,0.0548098087311,0.925,55.75,306.2037332057953,9,0.013973,131053,1.04921,0.013973
,3512,0.00114519,0.0143066644669,0.875,55.075,307.35492277145386,10,0.0104566,131479,1.0465,0.0104566
,3525,0.000832442,-0.00792622566223,0.75,50.675,308.48723220825195,13,0.00676268,132071,1.04352,0.00676268
,3536,0.00107678,-0.0210925340652,0.55,43.0,309.62598729133606,11,0.0102934,132540,1.07665,0.0102934
,3545,0.00124304,0.00531154870987,0.65,47.3,310.78812050819397,9,0.0136528,133087,1.10228,0.0136528
,3551,0.000384108,0.0108647942543,0.8,54.275,311.93987822532654,6,0.00749326,133627,1.04836,0.00749326
,3559,0.00107917,0.0194128155708,0.825,54.025,313.08819365501404,8,0.0102315,134098,1.06635,0.0102315
,3566,0.00110233,0.0459493994713,1.025,60.475,314.2277913093567,7,0.0130069,134541,1.03649,0.0130069
,3573,0.000907874,0.00288355350494,1.275,69.225,315.36271810531616,7,0.00652968,135137,0.962668,0.00652968
,3581,0.000980414,0.0152852535248,1.325,70.925,316.5018882751465,8,0.0114055,135666,1.06041,0.0114055
,3589,0.000986129,0.0133875608444,1.175,61.925,317.64128136634827,8,0.0127494,136060,1.03117,0.0127494
,3596,0.00125946,0.00646895170212,1.425,71.45,318.79242396354675,7,0.00962867,136699,1.03515,0.00962867
,3611,0.000965501,0.0208093523979,0.9,55.775,319.96406078338623,15,0.012729,137212,1.07653,0.012729
,3625,0.00032453,-0.0029981136322,0.625,46.0,321.12895607948303,14,0.00293813,137680,1.115,0.00293813
,3631,0.000783248,-0.0107291936874,0.65,48.275,322.2655689716339,6,0.00582872,138196,1.0985,0.00582872
,3636,0.000979085,-0.0289602279663,0.65,49.15,323.3718771934509,5,0.0101466,138665,1.02837,0.0101466
,3648,0.000933575,0.0147653222084,0.7,51.925,324.4921188354492,12,0.00829425,139220,0.987197,0.00829425
,3662,0.00123796,-0.00205290317535,0.75,52.925,325.691374540329,14,0.0110686,139728,1.02662,0.0110686
,3672,0.000985368,-0.0133167505264,0.675,50.275,326.8339469432831,10,0.00989322,140278,1.07321,0.00989322
,3677,0.00100844,-0.0165644884109,0.675,49.475,327.9934973716736,5,0.0106528,140766,1.07057,0.0106528
,3685,0.00111439,-0.00791442394257,0.8,53.4,329.11300921440125,8,0.0109186,141287,1.10269,0.0109186
,3700,0.00112182,0.0443248152733,0.8,53.425,330.27546286582947,15,0.0127361,141819,1.05593,0.0127361
,3709,0.00109644,-0.00677585601807,0.875,55.475,331.416832447052,9,0.00990372,142306,1.05172,0.00990372
,3722,0.00120246,0.0339440703392,0.675,46.275,332.57235860824585,13,0.0153077,142833,1.03899,0.0153077
,3734,0.000379437,0.0236099362373,0.5,40.1,333.7328941822052,12,0.00448382,143285,1.05937,0.00448382
,3744,0.00142635,-0.0326384305954,0.6,44.375,334.8727958202362,10,0.0120437,143835,1.16049,0.0120437
,3759,0.001118,-0.0134170055389,0.475,40.375,336.03710532188416,15,0.0117772,144383,1.10262,0.0117772
,3771,0.000908492,-0.019593000412,0.5,41.475,337.1986651420593,12,0.0069671,144851,1.15064,0.0069671
,3777,0.00106003,-0.00965178012848,0.65,47.8,338.3117485046387,6,0.0118548,145345,1.14444,0.0118548
,3793,0.00102133,0.0333957076073,0.6,45.075,339.4855749607086,16,0.00948926,145918,1.09955,0.00948926
,3804,0.00126008,-0.0204350948334,0.6,46.125,340.62605142593384,11,0.0129262,146416,1.07319,0.0129262
,3816,0.000872898,-0.00418972969055,0.475,41.175,341.77971506118774,12,0.00890596,146857,1.13804,0.00890596
,3828,0.00111974,0.0275375247002,0.45,40.475,342.96199107170105,12,0.0104627,147424,1.13484,0.0104627
,3845,0.00101811,-0.0198631286621,0.4,38.1,344.1049904823303,17,0.0132423,147963,1.09185,0.0132423
,3849,0.00126697,-0.00635850429535,0.6,46.45,345.22091937065125,4,0.0100366,148458,1.09058,0.0100366
,3859,0.00081491,-0.0142118930817,0.7,48.825,346.37117075920105,10,0.0108202,148950,1.12473,0.0108202
,3869,0.00104254,-0.0371375083923,0.725,50.55,347.5256826877594,10,0.0105657,149498,1.12497,0.0105657
,3877,0.0013889,-0.012218952179,0.875,56.625,348.6930947303772,8,0.0115782,149996,1.07274,0.0115782
,3885,0.00105021,0.0210189819336,1.025,62.825,349.80815601348877,8,0.00869891,150476,1.09219,0.00869891
,3899,0.00102543,-0.0154914855957,0.775,52.225,350.96217823028564,14,0.0117065,151039,1.02207,0.0117065
,3909,0.000976332,-0.00114595890045,0.775,50.6,352.13946199417114,10,0.0102916,151522,1.00673,0.0102916
,3918,0.00106799,0.0108730196953,0.8,50.6,353.28307461738586,9,0.0125419,152041,1.12695,0.0125419
,3927,0.00103176,-0.0396546125412,0.75,48.4,354.4224512577057,9,0.012269,152562,1.06559,0.012269
,3945,0.0014372,-0.0155645608902,0.625,44.7,355.6261522769928,18,0.0115454,153051,1.02812,0.0115454
,3961,0.000926086,0.0129081606865,0.4,36.05,356.8085227012634,16,0.00727811,153600,1.09696,0.00727811
,3976,0.000849859,0.00150042772293,0.325,32.225,357.9831669330597,15,0.00948062,154080,1.04208,0.00948062
,3982,0.000968826,-0.00915169715881,0.55,41.7,359.11884021759033,6,0.0115229,154623,1.06021,0.0115229
,3999,0.00106221,-0.0071417093277,0.525,41.45,360.28343749046326,17,0.0121904,155136,1.02771,0.0121904
,4017,0.00116152,0.00464200973511,0.4,37.5,361.4419455528259,18,0.00888883,155631,1.04459,0.00888883
,4031,0.0010032,-0.0280267000198,0.275,31.65,362.6172511577606,14,0.0102876,156150,1.11656,0.0102876
,4046,0.00113665,-0.0014032125473,0.35,34.15,363.77339363098145,15,0.00819773,156663,1.04143,0.00819773
,4054,0.0011111,-0.0115298032761,0.525,40.6,364.9138858318329,8,0.0105943,157158,1.08034,0.0105943
,4067,0.0010525,-0.00121712684631,0.5,39.2,366.0692021846771,13,0.0127295,157599,1.01849,0.0127295
,4077,0.00104411,-0.023997426033,0.7,47.025,367.210734128952,10,0.0110059,158193,0.992538,0.0110059
,4090,0.00108768,-0.00607001781464,0.65,44.875,368.36802220344543,13,0.012288,158709,0.999093,0.012288
,4096,0.00112287,0.00587040185928,0.825,49.925,369.47914266586304,6,0.0131376,159230,1.02049,0.0131376
,4103,0.000880977,-0.0364739894867,0.975,56.35,370.63436675071716,7,0.00890881,159736,1.00743,0.00890881
,4115,0.00110452,0.0334793925285,0.875,52.275,371.79010581970215,12,0.0105662,160238,1.0309,0.0105662
,4125,0.000996384,-0.0197919607162,1.05,58.0,372.94585275650024,10,0.0134673,160752,0.977509,0.0134673
,4138,0.00106975,-0.00217127799988,0.7,46.375,374.11013650894165,13,0.0103632,161274,1.02596,0.0103632
,4154,0.000649626,0.0024197101593,0.45,38.05,375.2772648334503,16,0.00921726,161739,1.04809,0.00921726
,4160,0.000931316,0.00906193256378,0.7,45.8,376.38429164886475,6,0.00901431,162292,0.943467,0.00901431
,4171,0.00092591,0.0217443704605,0.675,43.625,377.55017161369324,11,0.00754586,162777,0.997205,0.00754586
,4185,0.000277209,0.0457214713097,0.75,47.3,378.7337336540222,14,0.00146287,163323,0.894562,0.00146287
,4194,0.000301613,-0.0143418312073,0.875,51.825,379.90896463394165,9,0.00117119,163812,1.04246,0.00117119
,4206,0.000818296,0.00173884630203,0.725,47.125,381.06843876838684,12,0.00464029,164311,0.964909,0.00464029
,4219,0.00109066,-0.0435764789581,0.525,41.525,382.22992968559265,13,0.0107226,164850,1.09723,0.0107226
,4237,0.00113328,-0.0236114263535,0.4,36.375,383.4010863304138,18,0.00987746,165366,1.02531,0.00987746
,4250,0.00107147,0.00225573778152,0.325,34.05,384.5803508758545,13,0.0107279,165888,1.05011,0.0107279
,4261,0.0010928,-0.0146670341492,0.4,37.35,385.71318769454956,11,0.0120365,166390,1.16999,0.0120365
,4271,0.000892801,0.00553262233734,0.55,42.925,386.8718044757843,10,0.0122833,166891,0.977255,0.0122833
,4278,0.00102592,0.00558692216873,0.7,48.875,388.02783823013306,7,0.00995155,167344,0.941164,0.00995155
,4288,0.00112284,0.0586118102074,0.75,51.025,389.1660039424896,10,0.0101309,167883,0.9901,0.0101309
,4302,0.00106974,-0.00310635566711,0.75,49.675,390.3271930217743,14,0.0120709,168429,1.04359,0.0120709
,4309,0.00106882,-0.0151064395905,0.8,52.575,391.4914221763611,7,0.0126221,168950,1.05479,0.0126221
,4321,0.000991218,-0.00298833847046,0.625,46.9,392.6551847457886,12,0.0108258,169458,1.04815,0.0108258
,4331,0.00139083,-0.00427663326263,0.65,46.625,393.7983207702637,10,0.00829977,169925,1.02992,0.00829977
,4346,0.000981947,0.00865322351456,0.575,45.0,394.96384024620056,15,0.009264,170487,1.10184,0.009264
,4358,0.00111427,0.00573635101318,0.5,41.95,396.11522603034973,12,0.0120807,170902,1.09826,0.0120807
,4370,0.00118547,0.0111866593361,0.45,39.5,397.2471706867218,12,0.013542,171407,1.07806,0.013542
,4388,0.00100116,0.000261425971985,0.425,37.475,398.4431083202362,18,0.0115929,172032,1.01165,0.0115929
,4401,0.00123013,-0.00493502616882,0.35,35.225,399.60530257225037,13,0.00879122,172527,1.0868,0.00879122
,4414,0.000886083,0.00908380746841,0.275,33.575,400.7440462112427,13,0.00667137,172999,1.01882,0.00667137
,4430,0.00108978,-0.000768661499023,0.325,35.625,401.9030282497406,16,0.0105522,173533,1.03407,0.0105522
,4441,0.000739665,-0.00595688819885,0.4,38.725,403.0600836277008,11,0.00811875,174076,1.12565,0.00811875
,4460,0.00108118,0.00790297985077,0.275,33.45,404.2209551334381,19,0.013349,174574,1.0265,0.013349
,4471,0.0013883,0.00639033317566,0.35,35.825,405.37389087677,11,0.0148105,175064,1.0642,0.0148105
,4485,0.0010083,0.0135662555695,0.375,35.875,406.533851146698,14,0.0113008,175599,0.99911,0.0113008
,4498,0.000992366,0.0105950832367,0.475,38.9,407.67382550239563,13,0.00962637,176086,1.02145,0.00962637
,4503,0.000975659,-0.016010761261,0.7,46.775,408.79010367393494,5,0.0108819,176585,0.979358,0.0108819
,4518,0.000665065,0.0372521877289,0.675,45.075,409.95837783813477,15,0.00803787,177145,0.992148,0.00803787
,4540,0.00114944,0.00250166654587,0.475,37.55,411.14848279953003,22,0.00939934,177663,1.04602,0.00939934
,4554,0.00120275,0.00881540775299,0.15,27.7,412.2929992675781,14,0.0127248,178161,1.00899,0.0127248
,4568,0.00107683,-0.014209985733,0.275,32.5,413.4273498058319,14,0.0114457,178669,1.07452,0.0114457
,4583,0.00110783,-0.00705814361572,0.35,36.175,414.59174823760986,15,0.0110002,179179,1.05773,0.0110002
,4592,0.00103846,-0.00746214389801,0.375,38.375,415.76866602897644,9,0.00898626,179654,1.09793,0.00898626
,4606,0.000938054,0.0164882540703,0.45,39.8,416.9245824813843,14,0.010619,180219,0.97537,0.010619
,4621,0.000988306,0.0128962993622,0.5,40.75,418.1107943058014,15,0.00746715,180717,1.011,0.00746715
,4639,0.00117666,0.0230728387833,0.25,30.675,419.31682682037354,18,0.012505,181233,1.09296,0.012505
,4652,0.00140284,0.00711941719055,0.275,32.35,420.4968366622925,13,0.0123745,181735,1.00468,0.0123745
,4666,0.0012436,-0.0216888189316,0.325,34.275,421.684109210968,14,0.0105676,182229,1.01464,0.0105676
,4681,0.00106145,-0.00645196437836,0.425,37.275,422.84487652778625,15,0.008639,182770,0.987334,0.008639
,4695,0.00143748,0.012820482254,0.3,34.225,423.99074244499207,14,0.00949754,183228,1.08301,0.00949754
,4710,0.00100271,0.0113567709923,0.325,36.05,425.1817436218262,15,0.0116219,183788,1.06411,0.0116219
,4726,0.00105111,-0.011318564415,0.225,31.725,426.35055470466614,16,0.00901303,184300,1.07947,0.00901303
,4742,0.00117424,0.00773346424103,0.2,30.275,427.51833391189575,16,0.0106911,184819,1.07833,0.0106911
,4760,0.000910714,0.0195589661598,0.225,31.0,428.7385196685791,18,0.0150989,185333,1.06074,0.0150989
,4768,0.00133718,-0.00366461277008,0.3,33.725,429.9107084274292,8,0.0140341,185693,1.037,0.0140341
,4779,0.000281525,-0.0375958681107,0.475,40.125,431.0796546936035,11,0.00589442,186355,1.08355,0.00589442
,4797,0.000428141,0.0061109662056,0.525,41.95,432.28146982192993,18,0.00585021,186864,1.08647,0.00585021
,4807,0.000178325,0.0153669714928,0.525,41.275,433.42265939712524,10,0.00443213,187323,0.997288,0.00443213
,4825,0.00045317,0.0212839841843,0.35,35.25,434.6108889579773,18,0.00647233,187901,1.09972,0.00647233
,4838,0.00114612,-0.0281723737717,0.375,36.8,435.7634046077728,13,0.0122222,188388,1.09047,0.0122222
,4846,0.00105978,-0.00139153003693,0.425,38.6,436.89022421836853,8,0.0122241,188846,0.990723,0.0122241
,4856,0.00113227,-0.0287045240402,0.575,44.05,438.06535363197327,10,0.0121851,189361,1.02892,0.0121851
,4867,0.000482417,-0.0151208639145,0.75,49.6,439.23715138435364,11,0.00755011,189929,1.05351,0.00755011
,4882,0.00120345,-0.00355350971222,0.6,43.85,440.40169382095337,15,0.012735,190447,1.00741,0.012735
,4895,0.00122454,0.0128456354141,0.425,37.975,441.5568664073944,13,0.0135259,190857,1.02984,0.0135259
,4905,0.00101717,-0.00722599029541,0.525,42.8,442.72296929359436,10,0.00928787,191488,0.964831,0.00928787
,4917,0.00109548,-0.00853633880615,0.475,41.075,443.8907778263092,12,0.0115522,191981,1.06823,0.0115522
,4930,0.00119432,-0.0165922641754,0.55,43.2,445.0754129886627,13,0.0110499,192474,1.0303,0.0110499
,4937,0.00103777,0.0111033320427,0.75,49.375,446.23761796951294,7,0.0107911,193004,0.935877,0.0107911
,4946,0.00123321,-0.0123845338821,0.7,48.35,447.40154099464417,9,0.0114736,193520,1.06501,0.0114736
,4961,0.00120202,0.0131232142448,0.675,46.45,448.58064889907837,15,0.0126987,194004,1.02416,0.0126987
,4968,0.00102953,0.00581759214401,0.75,49.5,449.7520864009857,7,0.00867793,194410,0.95603,0.00867793
,4985,0.00110112,0.0304056406021,0.575,42.825,450.9455552101135,17,0.00954819,195067,1.03125,0.00954819
,5000,0.00125423,-0.024037361145,0.5,40.6,452.1146397590637,15,0.0140227,195577,1.09468,0.0140227
,5018,0.00114387,-0.0152020454407,0.25,32.225,453.31189942359924,18,0.0146271,196087,1.0412,0.0146271
,5028,0.00120824,-0.010666847229,0.35,35.75,454.4545545578003,10,0.0136838,196564,1.02491,0.0136838
,5041,0.00112869,0.00768566131592,0.425,37.8,455.62912940979004,13,0.010526,197112,0.96311,0.010526
,5055,0.000948042,0.0205395817757,0.475,39.8,456.79315423965454,14,0.0085445,197610,1.01152,0.0085445
,5069,0.00105883,-0.0241596698761,0.4,37.175,457.9399631023407,14,0.0102284,198122,1.06397,0.0102284
,5086,0.0010731,-0.00522637367249,0.275,33.55,459.132360458374,17,0.00992846,198654,1.07187,0.00992846
,5095,0.00103899,-0.0187873840332,0.375,36.275,460.30206513404846,9,0.0113193,199061,1.00984,0.0113193
,5103,0.00131365,0.0407875180244,0.55,41.9,461.4214780330658,8,0.0104402,199614,0.820681,0.0104402
,5118,0.00122325,0.000757873058319,0.6,42.65,462.57641100883484,15,0.00878981,200178,0.981715,0.00878981
,5131,0.00113326,-0.00231957435608,0.65,45.725,463.7668046951294,13,0.0156136,200695,1.00896,0.0156136
,5147,0.000961661,-0.000722289085388,0.325,35.2,464.94521856307983,16,0.0143947,201183,0.948789,0.0143947
,5160,0.0010535,-0.00425612926483,0.275,33.0,466.1243634223938,13,0.0115525,201689,0.909621,0.0115525
,5181,0.00109665,-0.0182800292969,0.225,30.0,467.3282322883606,21,0.00655117,202220,0.934251,0.00655117
,5203,0.00105345,-0.00334548950195,0.05,24.075,468.5251669883728,22,0.00890896,202749,0.911577,0.00890896
,5215,0.000926052,-0.00629937648773,0.15,29.0,469.6680631637573,12,0.0106884,203244,0.996147,0.0106884
,5222,0.00109422,-0.00686240196228,0.35,35.475,470.80186772346497,7,0.00837937,203662,0.899578,0.00837937
,5231,0.0010157,0.0160388350487,0.675,44.95,471.9561562538147,9,0.0102144,204273,0.740048,0.0102144
,5246,0.0010337,-0.000635862350464,0.825,49.15,473.13398003578186,15,0.0116747,204784,0.908574,0.0116747
,5257,0.000438967,-0.013748884201,0.775,46.5,474.2930111885071,11,0.00606745,205240,0.999649,0.00606745
,5271,0.00131416,0.0392311811447,0.45,38.5,475.45037388801575,14,0.01144,205813,0.857143,0.01144
,5287,0.00115279,-0.0101922750473,0.4,37.925,476.64382123947144,16,0.0100491,206324,1.05284,0.0100491
,5296,0.00110359,-0.0215525627136,0.475,40.2,477.7973291873932,9,0.0111112,206827,0.879899,0.0111112
,5314,0.00104251,0.0420466065407,0.425,36.625,478.991899728775,18,0.00986168,207347,0.904702,0.00986168
,5323,0.000933556,0.00127094984055,0.575,42.3,480.1664626598358,9,0.0108452,207852,0.978822,0.0108452
,5343,0.00111321,-0.0133390426636,0.275,32.7,481.33784008026123,20,0.0148519,208380,1.01129,0.0148519
,5351,0.00120413,0.0167055130005,0.425,38.25,482.4963448047638,8,0.0133861,208812,0.92899,0.0133861
,5360,0.00107697,-0.0226442813873,0.525,39.875,483.6353325843811,9,0.00971407,209378,0.892408,0.00971407
,5367,0.000914923,-0.0510054826736,0.725,48.2,484.7744092941284,7,0.00809224,209898,0.982635,0.00809224
,5376,0.00120124,-0.0319437980652,0.9,54.75,485.91215920448303,9,0.0100738,210411,0.995038,0.0100738
,5390,0.000433133,-0.00604152679443,0.875,52.775,487.0918319225311,14,0.00609963,210900,0.925075,0.00609963
,5404,0.00126149,0.0321515202522,0.575,44.6,488.2441680431366,14,0.0089503,211441,1.05954,0.0089503
,5420,0.000489542,0.00434201955795,0.35,34.85,489.40770268440247,16,0.0057406,211923,0.894741,0.0057406
,5429,0.00105714,-0.0247166156769,0.45,39.65,490.5562252998352,9,0.0101011,212437,1.03477,0.0101011
,5448,0.00111592,0.0311457514763,0.375,36.05,491.7313253879547,19,0.00935721,212975,1.01806,0.00935721
,5461,0.00109605,0.0285845994949,0.425,37.925,492.89095759391785,13,0.00854024,213491,0.883929,0.00854024
,5472,0.00144993,0.00624740123749,0.4,35.325,494.0525722503662,11,0.00978824,213969,0.910398,0.00978824
,5482,0.000972061,-0.00216865539551,0.6,42.95,495.18896865844727,10,0.00826421,214500,1.13128,0.00826421
,5492,0.00104888,-0.0325515270233,0.675,45.4,496.33030676841736,10,0.00994553,215021,0.8559,0.00994553
,5507,0.00113672,-0.0242577791214,0.65,46.225,497.50590777397156,15,0.0124559,215535,1.03006,0.0124559
,5518,0.00117534,0.0473181009293,0.6,44.575,498.64548897743225,11,0.0113513,216045,0.927883,0.0113513
,5528,0.00141813,0.00903052091599,0.525,41.3,499.7926661968231,10,0.0130162,216498,1.07757,0.0130162
,5536,0.000978871,-0.0275044441223,0.625,47.75,500.92293763160706,8,0.0106073,217023,1.01325,0.0106073
,5554,0.00102471,-0.00710332393646,0.45,40.6,502.12988471984863,18,0.00989722,217579,1.19566,0.00989722
,5564,0.00121896,0.0141664147377,0.5,43.25,503.27262449264526,10,0.00893489,218067,0.921332,0.00893489
,5570,0.00109759,-0.0378354787827,0.625,46.0,504.42070627212524,6,0.0131332,218531,0.935955,0.0131332
,5580,0.00105968,-0.0840666294098,0.675,47.85,505.57571387290955,10,0.0117449,219102,1.12331,0.0117449
,5595,0.00124384,-0.0510549545288,0.65,46.125,506.76285433769226,15,0.0110947,219594,1.0894,0.0110947
,5604,0.000977142,-0.0265113115311,0.675,48.25,507.897744178772,9,0.0115236,219997,1.12393,0.0115236
,5625,0.00111156,-0.0209109783173,0.225,31.875,509.0940763950348,21,0.0103505,220616,1.14959,0.0103505
,5642,0.00111003,-0.00941944122314,0.175,30.575,510.3149974346161,17,0.0106796,221176,1.18761,0.0106796
,5651,0.00144248,-0.0409009456635,0.325,34.475,511.46558022499084,9,0.0127323,221677,0.963445,0.0127323
,5660,0.00123193,-0.0219329595566,0.5,41.35,512.6067185401917,9,0.0107208,222157,1.03777,0.0107208
,5667,0.00101181,-0.00222730636597,0.725,50.0,513.7144641876221,7,0.0119096,222708,1.03191,0.0119096
,5681,0.000962122,0.033158659935,0.8,53.0,514.8819360733032,14,0.0133016,223225,1.01807,0.0133016
,5696,0.000987302,0.00543093681335,0.5,42.475,516.0667521953583,15,0.0114176,223643,1.13768,0.0114176
,5709,0.00111935,0.0785063505173,0.35,37.2,517.2465453147888,13,0.0119786,224242,1.09032,0.0119786
,5716,0.00105645,-0.0253018140793,0.475,41.225,518.3823385238647,7,0.0106973,224761,0.938321,0.0106973
