entloss,EpLenMean,EpRewMean,EpisodesSoFar,meankl,optimgain,EpThisIter,entropy,ev_tdlam_before,TimestepsSoFar,surrgain,TimeElapsed
,2089.675,5.7,3862,0.000911109,0.00622739,,0.0999265,,7954556,0.00622739,17972.57863020897
,2089.675,5.7,3862,0.000578084,0.00426269,,0.109139,1.19209289551e-07,7954556,0.00426269,17973.74300479889
,2089.675,5.7,3862,0.000452697,0.00355554,,0.0828542,,7954556,0.00355554,17974.92068386078
,2089.675,5.7,3862,0.00136953,0.00537762,,0.0863999,1.19209289551e-07,7954556,0.00537762,17976.07832789421
,2121.575,5.15,3863,0.00047697,0.00634776,1,0.0900433,-1.19209289551e-07,7957481,0.00634776,17977.25274848938
,2121.575,5.15,3863,0.000398857,0.004052,,0.103911,,7957481,0.004052,17978.43653202057
,2121.575,5.15,3863,0.000730149,0.0127962,,0.155979,,7957481,0.0127962,17979.607573747635
,2121.575,5.15,3863,0.00120428,0.0110403,,0.104752,,7957481,0.0110403,17980.765226364136
,2121.575,5.15,3863,0.000451134,0.00244532,,0.0968693,,7957481,0.00244532,17981.916618347168
,2097.65,5.475,3864,0.00078051,0.00607069,1,0.118151,-1.19209289551e-07,7959701,0.00607069,17983.085332870483
,2097.65,5.475,3864,0.00146991,0.00727478,,0.0970996,,7959701,0.00727478,17984.254011631012
,2097.65,5.475,3864,0.000683875,0.00650902,,0.143935,,7959701,0.00650902,17985.419660806656
,2097.65,5.475,3864,0.00103707,0.0102088,,0.105655,-1.19209289551e-07,7959701,0.0102088,17986.587922096252
,2097.65,5.475,3864,0.00147088,0.0124707,,0.153341,-1.19209289551e-07,7959701,0.0124707,17987.747584581375
,2119.75,5.8,3865,0.000912845,0.0050526,1,0.116775,,7962462,0.0050526,17988.916301965714
,2119.75,5.8,3865,0.000498147,0.00348068,,0.11717,,7962462,0.00348068,17990.083757400513
,2119.75,5.8,3865,0.00057464,0.00523073,,0.117722,,7962462,0.00523073,17991.25670361519
,2119.75,5.8,3865,0.00143602,0.0106315,,0.110365,,7962462,0.0106315,17992.411724805832
,2119.75,5.8,3865,0.000527285,0.00572943,,0.112134,,7962462,0.00572943,17993.57448720932
,2132.45,5.7,3866,0.00116133,0.00909814,1,0.126771,,7964792,0.00909814,17994.76170682907
,2132.45,5.7,3866,0.00131868,0.00750512,,0.0965373,,7964792,0.00750512,17995.916669130325
,2132.45,5.7,3866,0.000367544,0.00526189,,0.108046,-1.19209289551e-07,7964792,0.00526189,17997.068320035934
,2132.45,5.7,3866,0.000959123,0.00669491,,0.102279,,7964792,0.00669491,17998.23282980919
,2147.775,4.975,3867,0.000922225,0.00952416,1,0.133853,-1.19209289551e-07,7967232,0.00952416,17999.417032957077
,2147.775,4.975,3867,0.000948273,0.00769796,,0.112503,-1.19209289551e-07,7967232,0.00769796,18000.581486225128
,2147.775,4.975,3867,0.00134156,0.0148015,,0.133181,,7967232,0.0148015,18001.733936071396
,2147.775,4.975,3867,0.000426297,0.00383039,,0.142024,,7967232,0.00383039,18002.883738279343
,2147.775,4.975,3867,0.000476261,0.00391512,,0.10497,1.19209289551e-07,7967232,0.00391512,18004.057212114334
,2160.5,4.875,3868,0.000965589,0.00957515,1,0.12176,,7969721,0.00957515,18005.22950363159
,2160.5,4.875,3868,0.000957784,0.00849307,,0.144069,5.96046447754e-08,7969721,0.00849307,18006.38743209839
,2160.5,4.875,3868,0.000442253,0.00643987,,0.11504,,7969721,0.00643987,18007.545184373856
,2160.5,4.875,3868,0.000958497,0.00495833,,0.140932,-1.19209289551e-07,7969721,0.00495833,18008.70539355278
,2160.55,3.85,3869,0.000971555,0.00665224,1,0.137524,-1.19209289551e-07,7971479,0.00665224,18009.888997077942
,2160.55,3.85,3869,0.000613343,0.00648134,,0.127053,,7971479,0.00648134,18011.05421614647
,2160.55,3.85,3869,0.000646228,0.00605248,,0.131678,,7971479,0.00605248,18012.23125767708
,2160.55,3.85,3869,0.00103344,0.00902972,,0.121882,,7971479,0.00902972,18013.378674268723
,2160.55,3.85,3869,0.00144548,0.013007,,0.130891,5.96046447754e-08,7971479,0.013007,18014.548235416412
,2160.55,3.85,3869,0.00093556,0.00938691,,0.113317,5.96046447754e-08,7971479,0.00938691,18015.695468187332
,2184.55,3.375,3870,0.000796938,0.00655049,1,0.118342,,7974476,0.00655049,18016.87731575966
,2184.55,3.375,3870,0.0013912,0.00642707,,0.114612,,7974476,0.00642707,18018.02487897873
,2184.55,3.375,3870,0.000549814,0.00823514,,0.135624,,7974476,0.00823514,18019.20311141014
,2184.55,3.375,3870,0.000535218,0.00331111,,0.148713,5.96046447754e-08,7974476,0.00331111,18020.36720943451
,2184.55,3.375,3870,0.000934692,0.00561189,,0.103191,-1.19209289551e-07,7974476,0.00561189,18021.55089020729
,2204.475,3.65,3871,0.000767877,0.00646644,1,0.127344,,7977054,0.00646644,18022.725126504898
,2204.475,3.65,3871,0.00105989,0.00790453,,0.089188,,7977054,0.00790453,18023.85665345192
,2204.475,3.65,3871,0.000917804,0.0045324,,0.0897335,-1.19209289551e-07,7977054,0.0045324,18025.022502183914
,2189.425,3.85,3872,0.00098192,0.0136747,1,0.113995,,7978857,0.0136747,18026.198316812515
,2189.425,3.85,3872,0.00117987,0.0104969,,0.111488,,7978857,0.0104969,18027.33890891075
,2189.425,3.85,3872,0.000897382,0.00664072,,0.11863,,7978857,0.00664072,18028.534192562103
,2189.425,3.85,3872,0.000633858,0.00430546,,0.114957,-1.19209289551e-07,7978857,0.00430546,18029.707048416138
,2189.425,3.85,3872,0.000561717,0.00678295,,0.0810992,1.19209289551e-07,7978857,0.00678295,18030.863931179047
,2211.925,3.525,3873,0.000788809,0.00745519,1,0.0999623,,7981409,0.00745519,18032.043060064316
,2211.925,3.525,3873,0.000623121,0.00560839,,0.119335,,7981409,0.00560839,18033.205138921738
,2211.925,3.525,3873,0.00148446,0.0112682,,0.127877,,7981409,0.0112682,18034.359380722046
,2211.925,3.525,3873,0.000559832,0.00486888,,0.114567,,7981409,0.00486888,18035.520372629166
,2206.3,4.275,3874,0.000831017,0.00586513,1,0.11656,,7983502,0.00586513,18036.696631669998
,2206.3,4.275,3874,0.000550576,0.00678654,,0.160884,1.78813934326e-07,7983502,0.00678654,18037.86574935913
,2206.3,4.275,3874,0.0014206,0.0127981,,0.143391,,7983502,0.0127981,18039.021027326584
,2206.3,4.275,3874,0.000673125,0.00896527,,0.146015,,7983502,0.00896527,18040.20453119278
,2202.125,3.375,3875,0.000964642,0.00733615,1,0.121038,,7985358,0.00733615,18041.37520647049
,2202.125,3.375,3875,0.00123549,0.00697877,,0.098355,-1.19209289551e-07,7985358,0.00697877,18042.529346227646
,2202.125,3.375,3875,0.00141162,0.016235,,0.0902989,-1.19209289551e-07,7985358,0.016235,18043.66997694969
,2192.525,3.5,3876,0.000505535,0.00816236,1,0.0977156,-1.19209289551e-07,7987117,0.00816236,18044.836807966232
,2192.525,3.5,3876,0.000951521,0.00865702,,0.120181,,7987117,0.00865702,18046.02184200287
,2192.525,3.5,3876,0.000631032,0.00625043,,0.121371,,7987117,0.00625043,18047.19038915634
,2192.525,3.5,3876,0.000781619,0.00682927,,0.115285,,7987117,0.00682927,18048.338212251663
,2192.525,3.5,3876,0.00135066,0.00812723,,0.113902,,7987117,0.00812723,18049.49761199951
,2214.9,4.275,3877,0.00124153,0.0101419,1,0.12823,,7989730,0.0101419,18050.649688482285
,2214.9,4.275,3877,0.00146711,0.00943974,,0.120109,,7989730,0.00943974,18051.818091869354
,2214.9,4.275,3877,0.000764438,0.00710942,,0.106424,-1.19209289551e-07,7989730,0.00710942,18052.977138519287
,2214.9,4.275,3877,0.00043665,0.00306368,,0.10199,,7989730,0.00306368,18054.161318540573
,2219.85,4.225,3878,0.000910336,0.00711423,1,0.119273,,7991610,0.00711423,18055.324862003326
,2219.85,4.225,3878,0.00101355,0.00702365,,0.102092,-1.19209289551e-07,7991610,0.00702365,18056.47208547592
,2219.85,4.225,3878,0.000572294,0.00572662,,0.130869,1.19209289551e-07,7991610,0.00572662,18057.645629167557
,2219.85,4.225,3878,0.000826028,0.0037881,,0.131812,,7991610,0.0037881,18058.832096099854
,2219.85,4.225,3878,0.00133713,0.00846015,,0.110949,,7991610,0.00846015,18059.988384723663
,2224.8,4.225,3879,0.0011682,0.00479603,1,0.113284,,7993925,0.00479603,18061.17534017563
,2224.8,4.225,3879,0.000438485,0.00801671,,0.122661,-1.19209289551e-07,7993925,0.00801671,18062.34715938568
,2224.8,4.225,3879,0.00138152,0.00839565,,0.088181,5.96046447754e-08,7993925,0.00839565,18063.496970653534
,2224.8,4.225,3879,0.00090806,0.00501197,,0.0721526,,7993925,0.00501197,18064.66943335533
,2233.775,4.1,3880,0.000965888,0.0076463,1,0.0912933,,7996054,0.0076463,18065.851781129837
,2233.775,4.1,3880,0.000512326,0.00349768,,0.0859584,,7996054,0.00349768,18067.01863861084
,2233.775,4.1,3880,0.000802251,0.00301948,,0.0851178,,7996054,0.00301948,18068.190338611603
,2208.15,4.4,3881,0.000389427,0.00457658,1,0.119432,,7997745,0.00457658,18069.37215948105
,2208.15,4.4,3881,0.000894992,0.00886717,,0.108351,,7997745,0.00886717,18070.564899921417
,2208.15,4.4,3881,0.000630371,0.00485815,,0.0865439,,7997745,0.00485815,18071.72643661499
,2208.15,4.4,3881,0.000402219,0.00535798,,0.146488,,7997745,0.00535798,18072.91318488121
,2208.15,4.4,3881,0.00107836,0.00479719,,0.114173,,7997745,0.00479719,18074.080540895462
,2222.175,3.75,3882,0.000594481,0.00980499,1,0.133359,-1.19209289551e-07,8000246,0.00980499,18075.243113279343
,2222.175,3.75,3882,0.000544085,0.00720072,,0.118993,,8000246,0.00720072,18076.420652389526
,2222.175,3.75,3882,0.000892675,0.00533515,,0.11162,-1.19209289551e-07,8000246,0.00533515,18077.608581781387
,2222.175,3.75,3882,0.000532342,0.00419944,,0.114501,,8000246,0.00419944,18078.77092552185
,2227.575,4.675,3883,0.000756144,0.00611693,1,0.119441,5.96046447754e-08,8002282,0.00611693,18079.94584083557
,2227.575,4.675,3883,0.000461476,0.00385398,,0.113401,,8002282,0.00385398,18081.11323261261
,2227.575,4.675,3883,0.00122743,0.0118165,,0.099333,5.96046447754e-08,8002282,0.0118165,18082.266672611237
,2227.575,4.675,3883,0.000519262,0.00575392,,0.137394,,8002282,0.00575392,18083.430369615555
,2231.575,5.625,3884,0.000634155,0.0060211,1,0.142206,,8004287,0.0060211,18084.594972848892
,2231.575,5.625,3884,0.0006988,0.00462815,,0.0989165,,8004287,0.00462815,18085.757994890213
,2231.575,5.625,3884,0.000411378,0.00479148,,0.0935705,,8004287,0.00479148,18086.925954818726
,2225.325,5.675,3885,0.000545848,0.00607316,1,0.0904135,,8006105,0.00607316,18088.090232372284
,2225.325,5.675,3885,0.000484959,0.00464457,,0.140909,,8006105,0.00464457,18089.260715007782
,2225.325,5.675,3885,0.000434977,0.00636502,,0.169164,-1.19209289551e-07,8006105,0.00636502,18090.42969918251
,2225.325,5.675,3885,0.00103067,0.0123336,,0.169519,,8006105,0.0123336,18091.580328464508
,2186.025,5.125,3886,0.00100909,0.0100656,1,0.122727,-1.19209289551e-07,8007919,0.0100656,18092.74604320526
,2186.025,5.125,3886,0.00115594,0.00625604,,0.108094,5.96046447754e-08,8007919,0.00625604,18093.927012205124
,2186.025,5.125,3886,0.000595065,0.00669043,,0.128234,,8007919,0.00669043,18095.09830880165
,2186.025,5.125,3886,0.0011422,0.00931536,,0.104521,-1.19209289551e-07,8007919,0.00931536,18096.26770210266
,2180.2,5.2,3887,0.000452249,0.00463735,1,0.107191,,8010236,0.00463735,18097.43566608429
,2180.2,5.2,3887,0.00130825,0.00815275,,0.128494,5.96046447754e-08,8010236,0.00815275,18098.59929251671
,2180.2,5.2,3887,0.000620503,0.00684394,,0.160961,-1.19209289551e-07,8010236,0.00684394,18099.76782655716
,2180.2,5.2,3887,0.000367031,0.00415648,,0.153193,,8010236,0.00415648,18100.94301700592
,2173.75,4.275,3888,0.000694665,0.00993824,1,0.154608,-1.19209289551e-07,8012080,0.00993824,18102.117440223694
,2173.75,4.275,3888,0.000483257,0.00402736,,0.111695,,8012080,0.00402736,18103.298842191696
,2173.75,4.275,3888,0.00145695,0.0155588,,0.110935,,8012080,0.0155588,18104.45288157463
,2173.75,4.275,3888,0.00117943,0.00904205,,0.125685,-1.19209289551e-07,8012080,0.00904205,18105.611520528793
,2175.975,4.25,3889,0.000644729,0.00503944,1,0.109543,,8014152,0.00503944,18106.808185577393
,2175.975,4.25,3889,0.00117957,0.00721781,,0.108379,,8014152,0.00721781,18107.98638701439
,2175.975,4.25,3889,0.00118484,0.00671026,,0.0986173,5.96046447754e-08,8014152,0.00671026,18109.175689458847
,2175.05,4.275,3890,0.000475112,0.00386953,1,0.0910171,,8015843,0.00386953,18110.34576535225
,2175.05,4.275,3890,0.000526718,0.00669854,,0.145242,-1.19209289551e-07,8015843,0.00669854,18111.514406442642
,2175.05,4.275,3890,0.000729464,0.00489719,,0.131554,,8015843,0.00489719,18112.679899930954
,2175.05,4.275,3890,0.000706035,0.00632614,,0.141438,,8015843,0.00632614,18113.84118461609
,2175.05,4.275,3890,0.000575486,0.00933331,,0.102631,,8015843,0.00933331,18114.996022939682
,2175.05,4.275,3890,0.00114207,0.0104581,,0.102822,,8015843,0.0104581,18116.183091163635
,2194.575,3.8,3891,0.00068963,0.00775741,1,0.124119,-1.19209289551e-07,8018775,0.00775741,18117.34943675995
,2194.575,3.8,3891,0.00144171,0.00744051,,0.121692,,8018775,0.00744051,18118.52531695366
,2194.575,3.8,3891,0.000999195,0.00634495,,0.156043,5.96046447754e-08,8018775,0.00634495,18119.68520617485
,2194.575,3.8,3891,0.00106841,0.00760359,,0.150866,,8018775,0.00760359,18120.83661198616
,2196.6,2.775,3892,0.00109235,0.0088505,1,0.121586,,8020525,0.0088505,18121.997938394547
,2196.6,2.775,3892,0.000389295,0.00529139,,0.0895992,,8020525,0.00529139,18123.164781332016
,2196.6,2.775,3892,0.00137271,0.0111295,,0.0968239,,8020525,0.0111295,18124.313683271408
,2194.875,2.775,3893,0.000411479,0.00535295,1,0.100036,,8022282,0.00535295,18125.493165254593
,2194.875,2.775,3893,0.000642112,0.00715675,,0.0905113,5.96046447754e-08,8022282,0.00715675,18126.645514965057
,2194.875,2.775,3893,0.00134107,0.00607608,,0.0809052,5.96046447754e-08,8022282,0.00607608,18127.808141231537
,2162.175,3.225,3894,0.00141445,0.0109475,1,0.0820594,,8024058,0.0109475,18128.97481393814
,2162.175,3.225,3894,0.000641051,0.00388144,,0.145387,,8024058,0.00388144,18130.14791560173
,2162.175,3.225,3894,0.000405339,0.00518945,,0.115455,,8024058,0.00518945,18131.305445432663
,2162.175,3.225,3894,0.000752096,0.00449111,,0.0901229,5.96046447754e-08,8024058,0.00449111,18132.46725845337
,2145.575,3.375,3895,0.000473949,0.00428838,1,0.0908802,,8026001,0.00428838,18133.633034467697
,2145.575,3.375,3895,0.00053026,0.00390649,,0.124053,,8026001,0.00390649,18134.794822216034
,2145.575,3.375,3895,0.00145736,0.00992565,,0.108397,5.96046447754e-08,8026001,0.00992565,18135.947102308273
,2145.575,3.375,3895,0.0011211,0.00886552,,0.121239,,8026001,0.00886552,18137.115539073944
,2142.575,3.4,3896,0.00134218,0.00820866,1,0.106522,1.78813934326e-07,8028089,0.00820866,18138.27440714836
,2142.575,3.4,3896,0.00052359,0.00458832,,0.105724,-1.19209289551e-07,8028089,0.00458832,18139.43978714943
,2142.575,3.4,3896,0.000620403,0.00348332,,0.103376,,8028089,0.00348332,18140.611570119858
,2142.575,3.4,3896,0.00105606,0.00735327,,0.101328,5.96046447754e-08,8028089,0.00735327,18141.78720641136
,2135.675,4.45,3897,0.000473604,0.00419834,1,0.112247,1.78813934326e-07,8029718,0.00419834,18143.002971172333
,2135.675,4.45,3897,0.000990574,0.00719441,,0.11383,,8029718,0.00719441,18144.176114320755
,2135.675,4.45,3897,0.000705983,0.00478605,,0.099408,-1.19209289551e-07,8029718,0.00478605,18145.342048168182
,2140.25,5.4,3898,0.00103352,0.00737341,1,0.121934,-1.19209289551e-07,8031727,0.00737341,18146.508818864822
,2140.25,5.4,3898,0.000472913,0.00468759,,0.135829,,8031727,0.00468759,18147.67094039917
,2140.25,5.4,3898,0.00140449,0.00562263,,0.112935,,8031727,0.00562263,18148.836844921112
,2140.25,5.4,3898,0.000987585,0.0068212,,0.106542,5.96046447754e-08,8031727,0.0068212,18150.006880283356
,2121.425,5.6,3899,0.000603204,0.0044405,1,0.10782,,8033607,0.0044405,18151.19193148613
,2121.425,5.6,3899,0.00119853,0.0104091,,0.134635,,8033607,0.0104091,18152.350047826767
,2121.425,5.6,3899,0.000387585,0.00325279,,0.0870928,1.78813934326e-07,8033607,0.00325279,18153.513494491577
,2121.425,5.6,3899,0.000624176,0.00574726,,0.0808494,,8033607,0.00574726,18154.69033932686
,2113.025,5.675,3900,0.000689173,0.00614454,1,0.129814,,8035423,0.00614454,18155.8582341671
,2113.025,5.675,3900,0.00101805,0.00861988,,0.161359,1.19209289551e-07,8035423,0.00861988,18157.041733026505
,2113.025,5.675,3900,0.00120958,0.0122831,,0.150404,,8035423,0.0122831,18158.198422193527
,2111.6,5.675,3901,0.000514105,0.00732644,1,0.127169,,8037210,0.00732644,18159.348340511322
,2111.6,5.675,3901,0.000730812,0.0102842,,0.126757,,8037210,0.0102842,18160.520867586136
,2111.6,5.675,3901,0.000433721,0.00457963,,0.0867295,-1.19209289551e-07,8037210,0.00457963,18161.67276906967
,2111.6,5.675,3901,0.000422262,0.00369016,,0.0802752,-1.19209289551e-07,8037210,0.00369016,18162.835378408432
,2111.8,6.65,3902,0.000523463,0.00697524,1,0.132101,5.96046447754e-08,8039028,0.00697524,18164.012311458588
,2111.8,6.65,3902,0.000462629,0.00654742,,0.098453,-1.19209289551e-07,8039028,0.00654742,18165.184778690338
,2111.8,6.65,3902,0.000490533,0.00499839,,0.108368,5.96046447754e-08,8039028,0.00499839,18166.35447692871
,2111.8,6.65,3902,0.000454846,0.00387998,,0.11141,5.96046447754e-08,8039028,0.00387998,18167.53172326088
,2111.8,6.65,3902,0.00137408,0.00557006,,0.102339,5.96046447754e-08,8039028,0.00557006,18168.685838460922
,2101.25,6.875,3903,0.000746985,0.010745,1,0.109799,,8041531,0.010745,18169.84906935692
,2101.25,6.875,3903,0.000966253,0.00611728,,0.101674,-1.19209289551e-07,8041531,0.00611728,18171.00328207016
,2101.25,6.875,3903,0.00126284,0.00536221,,0.0941535,,8041531,0.00536221,18172.176572561264
,2101.25,6.875,3903,0.000931717,0.00424288,,0.117569,-1.19209289551e-07,8041531,0.00424288,18173.33616757393
,2096.025,6.95,3904,0.00113042,0.00435606,1,0.103092,,8043542,0.00435606,18174.520429611206
,2096.025,6.95,3904,0.000921706,0.00781526,,0.105833,5.96046447754e-08,8043542,0.00781526,18175.679341316223
,2096.025,6.95,3904,0.000852872,0.0116036,,0.118452,,8043542,0.0116036,18176.842448472977
,2075.725,7.575,3905,0.00129796,0.013213,1,0.0943577,-1.19209289551e-07,8045491,0.013213,18177.997234344482
,2075.725,7.575,3905,0.000482624,0.00409218,,0.129163,,8045491,0.00409218,18179.1686770916
,2075.725,7.575,3905,0.000572184,0.0038716,,0.085302,,8045491,0.0038716,18180.352907657623
,2075.725,7.575,3905,0.00047988,0.00293357,,0.0795341,,8045491,0.00293357,18181.535917043686
,2063.0,7.65,3906,0.000603643,0.00570244,1,0.0887346,-1.19209289551e-07,8047312,0.00570244,18182.737134695053
,2063.0,7.65,3906,0.00118594,0.00790542,,0.159312,-1.19209289551e-07,8047312,0.00790542,18183.898467063904
,2063.0,7.65,3906,0.000645543,0.00456994,,0.169791,-1.19209289551e-07,8047312,0.00456994,18185.076966524124
,2045.1,7.4,3907,0.000504298,0.00343436,1,0.155508,1.78813934326e-07,8049036,0.00343436,18186.25303387642
,2045.1,7.4,3907,0.000680682,0.00539346,,0.136417,5.96046447754e-08,8049036,0.00539346,18187.410924434662
,2045.1,7.4,3907,0.000566579,0.00334155,,0.0915503,1.78813934326e-07,8049036,0.00334155,18188.57502388954
,2045.1,7.4,3907,0.000507203,0.028202,,0.0819521,,8049036,0.028202,18189.73056602478
,2028.3,7.525,3908,0.000444626,0.00438023,1,0.109309,,8050853,0.00438023,18190.919769763947
,2028.3,7.525,3908,0.00149256,0.00841101,,0.134961,,8050853,0.00841101,18192.092875480652
,2028.3,7.525,3908,0.00110035,0.00574133,,0.158723,,8050853,0.00574133,18193.26231122017
,2027.4,7.525,3909,0.000589825,0.0062304,1,0.131149,5.96046447754e-08,8052575,0.0062304,18194.446797847748
,2027.4,7.525,3909,0.000631044,0.00889566,,0.140009,1.19209289551e-07,8052575,0.00889566,18195.612772464752
,2027.4,7.525,3909,0.00101579,0.00474117,,0.1493,-1.19209289551e-07,8052575,0.00474117,18196.775884866714
,2027.4,7.525,3909,0.00132759,0.00971063,,0.144145,,8052575,0.00971063,18197.948633909225
,1997.75,7.125,3910,0.00085966,0.00968871,1,0.160479,1.19209289551e-07,8054386,0.00968871,18199.12212061882
,1997.75,7.125,3910,0.00107347,0.00825596,,0.0931936,,8054386,0.00825596,18200.29636669159
,1997.75,7.125,3910,0.000472171,0.00514974,,0.0835359,5.96046447754e-08,8054386,0.00514974,18201.46480679512
,1978.7,7.825,3911,0.000829563,0.0056235,1,0.0817899,,8056202,0.0056235,18202.64097070694
,1978.7,7.825,3911,0.000811718,0.00449548,,0.0925776,,8056202,0.00449548,18203.813596963882
,1978.7,7.825,3911,0.00110801,0.00426032,,0.0747411,,8056202,0.00426032,18204.973255634308
,1978.7,7.825,3911,0.0014589,0.00618367,,0.0624518,,8056202,0.00618367,18206.126703739166
,1977.0,7.825,3912,0.0012005,0.00798255,1,0.118399,,8057937,0.00798255,18207.289029598236
,1977.0,7.825,3912,0.000373628,0.00555178,,0.151583,-1.19209289551e-07,8057937,0.00555178,18208.47687792778
,1977.0,7.825,3912,0.000538832,0.00664417,,0.150871,,8057937,0.00664417,18209.643623113632
,1959.3,7.1,3913,0.000663997,0.00646532,1,0.145355,,8059781,0.00646532,18210.82899403572
,1959.3,7.1,3913,0.00061144,0.00515769,,0.137815,,8059781,0.00515769,18211.988971233368
,1959.3,7.1,3913,0.00105667,0.00419126,,0.0924861,,8059781,0.00419126,18213.153923034668
,1959.3,7.1,3913,0.00118475,0.0060965,,0.0772031,,8059781,0.0060965,18214.32654452324
,1952.4,7.125,3914,0.000914147,0.007811,1,0.103935,,8061598,0.007811,18215.502821683884
,1952.4,7.125,3914,0.000397973,0.00452334,,0.141039,,8061598,0.00452334,18216.68247103691
,1952.4,7.125,3914,0.00111206,0.00929108,,0.13225,,8061598,0.00929108,18217.81942152977
,1949.875,7.125,3915,0.00132616,0.0112441,1,0.160086,-1.19209289551e-07,8063353,0.0112441,18218.96883058548
,1949.875,7.125,3915,0.000432779,0.00619329,,0.0865549,1.19209289551e-07,8063353,0.00619329,18220.15283370018
,1949.875,7.125,3915,0.000893273,0.00467404,,0.0762906,,8063353,0.00467404,18221.339294433594
,1949.875,7.125,3915,0.000538183,0.00653127,,0.0771217,,8063353,0.00653127,18222.499948740005
,1948.35,7.15,3916,0.000501979,0.00610013,1,0.10608,,8065051,0.00610013,18223.68084192276
,1948.35,7.15,3916,0.000756147,0.00436103,,0.090145,-1.19209289551e-07,8065051,0.00436103,18224.843953847885
,1948.35,7.15,3916,0.00131064,0.0123401,,0.102347,5.96046447754e-08,8065051,0.0123401,18226.03171634674
,1928.525,7.35,3917,0.000615182,0.00584541,1,0.109099,,8066871,0.00584541,18227.212363004684
,1928.525,7.35,3917,0.000499146,0.00793797,,0.09371,5.96046447754e-08,8066871,0.00793797,18228.3888630867
,1928.525,7.35,3917,0.000782887,0.00411965,,0.0847476,,8066871,0.00411965,18229.56632709503
,1928.525,7.35,3917,0.000831797,0.00470262,,0.0776816,-1.19209289551e-07,8066871,0.00470262,18230.72195291519
,1925.0,7.375,3918,0.00084881,0.00821888,1,0.105416,,8068610,0.00821888,18231.899819374084
,1925.0,7.375,3918,0.000570893,0.00681119,,0.13103,,8068610,0.00681119,18233.081158399582
,1925.0,7.375,3918,0.00145516,0.00479357,,0.0841452,,8068610,0.00479357,18234.275242090225
,1925.0,7.375,3918,0.000466354,0.00631287,,0.0764535,5.96046447754e-08,8068610,0.00631287,18235.429615974426
,1928.125,7.3,3919,0.000395522,0.00359721,1,0.116509,,8071050,0.00359721,18236.611731290817
,1928.125,7.3,3919,0.000629299,0.00694798,,0.116501,5.96046447754e-08,8071050,0.00694798,18237.799244880676
,1928.125,7.3,3919,0.000510481,0.00663554,,0.0908179,,8071050,0.00663554,18238.980393648148
,1928.125,7.3,3919,0.000376402,0.00290912,,0.0986276,,8071050,0.00290912,18240.148460626602
,1918.8,7.45,3920,0.000712171,0.00507415,1,0.10234,,8072806,0.00507415,18241.3320813179
,1918.8,7.45,3920,0.000667105,0.00401149,,0.0841253,-1.19209289551e-07,8072806,0.00401149,18242.493562459946
,1918.8,7.45,3920,0.000373516,0.00285619,,0.0691547,1.19209289551e-07,8072806,0.00285619,18243.67876458168
,1920.025,7.425,3921,0.000688418,0.00990556,1,0.097858,,8074546,0.00990556,18244.86116862297
,1920.025,7.425,3921,0.000993506,0.00676998,,0.111621,5.96046447754e-08,8074546,0.00676998,18246.038687705994
,1920.025,7.425,3921,0.000543074,0.0060386,,0.10214,5.96046447754e-08,8074546,0.0060386,18247.199836969376
,1920.025,7.425,3921,0.000932426,0.0135331,,0.110859,,8074546,0.0135331,18248.370090007782
,1902.7,8.1,3922,0.000567649,0.00660305,1,0.124478,1.19209289551e-07,8076354,0.00660305,18249.54831814766
,1902.7,8.1,3922,0.00134343,0.0102894,,0.132353,-1.19209289551e-07,8076354,0.0102894,18250.692992925644
,1902.7,8.1,3922,0.000458447,0.00520554,,0.143092,,8076354,0.00520554,18251.857268571854
,1890.775,7.175,3923,0.000837267,0.00913241,1,0.106115,,8077913,0.00913241,18253.01928138733
,1890.775,7.175,3923,0.0013934,0.0067976,,0.086484,,8077913,0.0067976,18254.18627858162
,1890.775,7.175,3923,0.000477049,0.00421202,,0.0759465,,8077913,0.00421202,18255.354688882828
,1884.15,7.225,3924,0.000734051,0.00651708,1,0.0837889,,8079653,0.00651708,18256.519112348557
,1884.15,7.225,3924,0.000725838,0.00712751,,0.135254,,8079653,0.00712751,18257.672444820404
,1884.15,7.225,3924,0.00121714,0.00604774,,0.0918403,,8079653,0.00604774,18258.838363409042
,1884.15,7.225,3924,0.00100838,0.00607995,,0.0695429,,8079653,0.00607995,18259.99839901924
,1890.275,7.15,3925,0.000409641,0.0034506,1,0.0940279,1.19209289551e-07,8081716,0.0034506,18261.19839501381
,1890.275,7.15,3925,0.000468634,0.00320001,,0.11016,,8081716,0.00320001,18262.38398694992
,1890.275,7.15,3925,0.000515059,0.00564688,,0.0936961,,8081716,0.00564688,18263.5465092659
,1885.75,8.2,3926,0.0005446,0.00736029,1,0.0919053,,8083349,0.00736029,18264.72727251053
,1885.75,8.2,3926,0.000515977,0.00238946,,0.108007,5.96046447754e-08,8083349,0.00238946,18265.88999438286
,1885.75,8.2,3926,0.000743602,0.00564156,,0.0904986,1.78813934326e-07,8083349,0.00564156,18267.04938840866
,1885.75,8.2,3926,0.000396606,0.00451459,,0.0947673,,8083349,0.00451459,18268.23679614067
,1873.8,8.325,3927,0.000622679,0.00907196,1,0.0969427,,8085188,0.00907196,18269.40649819374
,1873.8,8.325,3927,0.00133938,0.00572727,,0.0979634,1.78813934326e-07,8085188,0.00572727,18270.55299115181
,1873.8,8.325,3927,0.000553367,0.00360328,,0.0783023,-1.19209289551e-07,8085188,0.00360328,18271.70156788826
