nupdates,fps,value_loss,policy_entropy,explained_variance,total_timesteps
5100,1284,0.021871114149689674,1.3700556755065918,0.8326600193977356,408000
5200,1284,0.033836282789707184,1.3779313564300537,0.7125413119792938,416000
5300,1281,0.014192067086696625,1.3770297765731812,0.8159953951835632,424000
5400,1279,0.009761428460478783,1.3785412311553955,0.7687221467494965,432000
5500,1279,0.025451231747865677,1.3771686553955078,0.6439994871616364,440000
5600,1279,0.005702470429241657,1.3841559886932373,0.8635692000389099,448000
5700,1279,0.012532135471701622,1.3832035064697266,0.7369201481342316,456000
5800,1279,0.018887856975197792,1.3830522298812866,0.6028415262699127,464000
5900,1279,0.03302137926220894,1.3716208934783936,0.7436375916004181,472000
6000,1279,0.01788741536438465,1.3784894943237305,0.7172309160232544,480000
6100,1280,0.016675904393196106,1.3844457864761353,0.7171173095703125,488000
6200,1280,0.0047378260642290115,1.3835481405258179,0.8625895380973816,496000
6300,1280,0.011803725734353065,1.3833682537078857,0.8531145602464676,504000
6400,1280,0.007158190943300724,1.3759493827819824,0.8946676030755043,512000
6500,1280,0.003365598153322935,1.3796344995498657,0.8737064898014069,520000
6600,1281,0.005225798115134239,1.3643693923950195,0.9354332387447357,528000
6700,1281,0.030633440241217613,1.3554491996765137,0.45607632398605347,536000
6800,1281,0.012655554339289665,1.3358614444732666,0.906632162630558,544000
6900,1281,0.005377278663218021,1.3523072004318237,0.9407749772071838,552000
7000,1282,0.005292470101267099,1.3625587224960327,0.9266411662101746,560000
7100,1282,0.0064653209410607815,1.354304552078247,0.9139599278569221,568000
7200,1282,0.007439573295414448,1.3600289821624756,0.9549644887447357,576000
7300,1282,0.002326807240024209,1.3658664226531982,0.9843820296227932,584000
7400,1282,0.006000663619488478,1.3471184968948364,0.9356219694018364,592000
7500,1283,0.006446082144975662,1.3594107627868652,0.929269403219223,600000
7600,1283,0.009465870447456837,1.3661458492279053,0.9430325031280518,608000
7700,1283,0.0015997171867638826,1.3666998147964478,0.9815639965236187,616000
7800,1283,0.0037360358983278275,1.3618147373199463,0.9584677331149578,624000
7900,1283,0.00998764205724001,1.3403961658477783,0.9460809379816055,632000
8000,1283,0.002550426870584488,1.356372356414795,0.979868046939373,640000
8100,1283,0.007564820349216461,1.3543986082077026,0.8757392838597298,648000
8200,1283,0.0026548532769083977,1.3634560108184814,0.9698526877909899,656000
8300,1283,0.002296158578246832,1.3531630039215088,0.9516972564160824,664000
8400,1283,0.010572466067969799,1.3235671520233154,0.9489776343107224,672000
8500,1284,0.008380455896258354,1.3476263284683228,0.932973638176918,680000
8600,1284,0.00692965742200613,1.3492059707641602,0.9337949231266975,688000
8700,1284,0.02313982881605625,1.3333847522735596,0.8095125406980515,696000
8800,1284,0.006513779517263174,1.3349685668945312,0.946549404412508,704000
8900,1285,0.010983356274664402,1.3447463512420654,0.8842496573925018,712000
9000,1285,0.0025931678246706724,1.3446485996246338,0.9712859131395817,720000
9100,1285,0.003260261844843626,1.353533148765564,0.9741806965321302,728000
9200,1285,0.001107093645259738,1.3552049398422241,0.9921482726931572,736000
9300,1285,0.003909699618816376,1.3427155017852783,0.9799903351813555,744000
9400,1285,0.0023558512330055237,1.342545747756958,0.977344561368227,752000
9500,1285,0.026932280510663986,1.3538975715637207,0.8339507728815079,760000
9600,1285,0.0053394571878015995,1.359707236289978,0.9673171117901802,768000
9700,1285,0.004804182332009077,1.3640432357788086,0.9436847344040871,776000
9800,1285,0.004862447269260883,1.3296072483062744,0.9756257981061935,784000
9900,1285,0.003693988546729088,1.3465696573257446,0.9732709713280201,792000
10000,1286,0.00364045356400311,1.3458940982818604,0.9803970344364643,800000
10100,1286,0.0048634945414960384,1.3538894653320312,0.9628875218331814,808000
10200,1286,0.012041913345456123,1.3450963497161865,0.9219390973448753,816000
10300,1286,0.0029098279774188995,1.3647184371948242,0.9761188551783562,824000
10400,1286,0.0009276372147724032,1.3617419004440308,0.9934579469263554,832000
10500,1286,0.006977094803005457,1.363929271697998,0.9360604509711266,840000
10600,1286,0.015126560814678669,1.3665863275527954,0.8106227964162827,848000
10700,1286,0.0033447672612965107,1.362174391746521,0.9834460224956274,856000
10800,1286,0.0020000706426799297,1.369763731956482,0.9834543019533157,864000
10900,1286,0.002854527672752738,1.3753222227096558,0.96578099578619,872000
11000,1286,0.008923521265387535,1.3666921854019165,0.9368827939033508,880000
11100,1286,0.0050480240024626255,1.3609689474105835,0.9678380377590656,888000
11200,1286,0.002576877363026142,1.3685277700424194,0.9824226628988981,896000
11300,1286,0.002641477156430483,1.3702338933944702,0.9725469630211592,904000
11400,1286,0.008352529257535934,1.3612645864486694,0.9364024624228477,912000
11500,1286,0.0019099473720416427,1.363370656967163,0.9870437067002058,920000
11600,1287,0.0013682737480849028,1.370786428451538,0.9877153793349862,928000
11700,1287,0.0011196942068636417,1.3677608966827393,0.9928803471848369,936000
11800,1287,0.0022795177064836025,1.3645098209381104,0.9866176834329963,944000
11900,1287,0.000753918313421309,1.3608070611953735,0.9951688447035849,952000
12000,1287,0.0007547962595708668,1.3473302125930786,0.9913722574710846,960000
12100,1287,0.0033723164815455675,1.3578999042510986,0.9737604185938835,968000
12200,1287,0.001097754924558103,1.3620612621307373,0.9902423694729805,976000
12300,1287,0.0015705327969044447,1.3569625616073608,0.9832917731255293,984000
12400,1288,0.01685917191207409,1.3664296865463257,0.887581892311573,992000
12500,1288,0.0005751718999817967,1.3566337823867798,0.9971348813269287,1000000
12600,1288,0.0007570412708446383,1.3557630777359009,0.9942455017007887,1008000
12700,1288,0.005307466257363558,1.3497246503829956,0.9556178525090218,1016000
12800,1288,0.005308543797582388,1.3641194105148315,0.9487556330859661,1024000
12900,1288,0.0020152064971625805,1.36306893825531,0.9754903968423605,1032000
13000,1288,0.0007580165402032435,1.36350417137146,0.9938724962994456,1040000
13100,1288,0.018084850162267685,1.34806227684021,0.8981615900993347,1048000
13200,1288,0.008149434812366962,1.355870008468628,0.9195403158664703,1056000
13300,1288,0.0009729342418722808,1.3645576238632202,0.9901983980089426,1064000
13400,1288,0.004154970403760672,1.3609834909439087,0.9252458438277245,1072000
13500,1288,0.002124341670423746,1.3604109287261963,0.9836750440299511,1080000
13600,1288,0.0005452128825709224,1.365553617477417,0.9960387162864208,1088000
13700,1288,0.0024026986211538315,1.3503109216690063,0.9845761079341173,1096000
13800,1288,0.0008460883982479572,1.3665170669555664,0.9937987136654556,1104000
13900,1289,0.0024172256235033274,1.3714951276779175,0.985917504876852,1112000
14000,1289,0.010001680813729763,1.3746230602264404,0.7921268939971924,1120000
14100,1289,0.002663744380697608,1.3634034395217896,0.9796113185584545,1128000
14200,1289,0.015993772074580193,1.3620812892913818,0.8754392117261887,1136000
14300,1289,0.0014618698041886091,1.3633049726486206,0.986214910633862,1144000
14400,1289,0.0038846214301884174,1.3691413402557373,0.9721997696906328,1152000
14500,1289,0.001506120664998889,1.3540823459625244,0.9835627060383558,1160000
14600,1289,0.0023584419395774603,1.3550703525543213,0.9849491389468312,1168000
14700,1289,0.000800156150944531,1.3787720203399658,0.9887209981679916,1176000
14800,1289,0.001234205556102097,1.355210304260254,0.9911070978268981,1184000
14900,1289,0.006114772520959377,1.367546558380127,0.9630579501390457,1192000
15000,1289,0.005182656925171614,1.3676384687423706,0.9368730038404465,1200000
15100,1289,0.00415732990950346,1.3772542476654053,0.9127316027879715,1208000
15200,1289,0.010691529139876366,1.3710627555847168,0.9051625654101372,1216000
15300,1289,0.0034266519360244274,1.3749828338623047,0.9640628024935722,1224000
15400,1290,0.011771906167268753,1.3642314672470093,0.8764561116695404,1232000
15500,1290,0.01452789269387722,1.3660180568695068,0.8676230758428574,1240000
15600,1290,0.009727304801344872,1.373929738998413,0.8966630771756172,1248000
15700,1290,0.0021123886108398438,1.3707399368286133,0.986093882471323,1256000
15800,1290,0.002219191286712885,1.3544907569885254,0.981514398008585,1264000
15900,1290,0.007077441550791264,1.3693597316741943,0.9547964483499527,1272000
16000,1290,0.007368315011262894,1.376564383506775,0.9383081421256065,1280000
16100,1290,0.0017433317843824625,1.3635454177856445,0.9827719330787659,1288000
16200,1290,0.0039028830360621214,1.364094853401184,0.9681401774287224,1296000
16300,1290,0.004081883933395147,1.3738954067230225,0.9646658971905708,1304000
16400,1290,0.008374263532459736,1.3593409061431885,0.9284958466887474,1312000
16500,1290,0.013360942713916302,1.3662431240081787,0.8759142085909843,1320000
16600,1290,0.002081210259348154,1.375395655632019,0.3172648549079895,1328000
16700,1290,0.005341426935046911,1.3627538681030273,0.9558664038777351,1336000
16800,1290,0.00911693461239338,1.3529870510101318,0.3516443371772766,1344000
16900,1290,0.004266649950295687,1.3642390966415405,0.928191713988781,1352000
17000,1290,0.007589572574943304,1.3730061054229736,0.8935462608933449,1360000
17100,1290,0.0022696068044751883,1.3565044403076172,0.9803401213139296,1368000
17200,1290,0.0048165088519454,1.36313796043396,0.9656289927661419,1376000
17300,1290,0.013958190567791462,1.3538243770599365,0.8981695547699928,1384000
17400,1290,0.014048871584236622,1.3562525510787964,0.9106280505657196,1392000
17500,1290,0.006020292639732361,1.3623085021972656,0.9257358461618423,1400000
17600,1290,0.012315615080296993,1.3500664234161377,0.8880378305912018,1408000
17700,1290,0.010105105116963387,1.3443033695220947,0.91939976811409,1416000
17800,1290,0.0020723422057926655,1.357409119606018,0.9699392337352037,1424000
17900,1291,0.002007613191381097,1.353309154510498,0.9810892511159182,1432000
18000,1291,0.005901939235627651,1.3314697742462158,0.9678249098360538,1440000
18100,1291,0.00904148817062378,1.3616918325424194,0.9257670119404793,1448000
18200,1291,0.02602110430598259,1.3500303030014038,0.8450441956520081,1456000
18300,1291,0.005726051516830921,1.3628228902816772,0.9466288276016712,1464000
18400,1291,0.009203566238284111,1.3391658067703247,0.9341961964964867,1472000
18500,1291,0.005904273129999638,1.3543336391448975,0.8220295757055283,1480000
18600,1291,0.003870758693665266,1.3400869369506836,0.9606867469847202,1488000
18700,1291,0.006509263068437576,1.3248319625854492,0.9558185115456581,1496000
18800,1291,0.0110208410769701,1.3386539220809937,0.9107775837182999,1504000
18900,1291,0.0024484635796397924,1.3331782817840576,0.9506951831281185,1512000
19000,1291,0.00834592804312706,1.3534324169158936,0.9509804509580135,1520000
19100,1291,0.008921993896365166,1.3530672788619995,0.8836992010474205,1528000
19200,1291,0.008868405595421791,1.3408313989639282,0.8295829445123672,1536000
19300,1291,0.0015830261399969459,1.3469924926757812,0.9835889488458633,1544000
19400,1291,0.008766986429691315,1.3428950309753418,0.913952924311161,1552000
19500,1291,0.01597384735941887,1.3164730072021484,0.8560706526041031,1560000
19600,1291,0.004464377649128437,1.3399314880371094,0.9586024843156338,1568000
19700,1291,0.006299515254795551,1.314972162246704,0.9070907905697823,1576000
19800,1291,0.006576620973646641,1.3055024147033691,0.6647740006446838,1584000
19900,1291,0.009996882639825344,1.3169349431991577,0.8798045143485069,1592000
20000,1291,0.008003178052604198,1.3091247081756592,0.917448028922081,1600000
20100,1291,0.010572669096291065,1.316012978553772,0.8651729226112366,1608000
20200,1291,0.0042330361902713776,1.3193745613098145,0.9531584419310093,1616000
20300,1291,0.009884298779070377,1.303679347038269,0.8610126078128815,1624000
20400,1291,0.001881105825304985,1.296683430671692,0.94222766533494,1632000
20500,1291,0.020146051421761513,1.2660340070724487,0.8339677155017853,1640000
20600,1291,0.009113835170865059,1.3439571857452393,0.8347395360469818,1648000
20700,1291,0.010294810868799686,1.3329108953475952,0.9415434524416924,1656000
20800,1292,0.004003801848739386,1.3402454853057861,0.9594512097537518,1664000
20900,1292,0.0026951967738568783,1.3385506868362427,0.9204046204686165,1672000
21000,1292,0.01878371462225914,1.3301531076431274,0.8021975457668304,1680000
21100,1292,0.004056272096931934,1.302197813987732,0.9576951451599598,1688000
21200,1292,0.008006589487195015,1.3488211631774902,0.8813741281628609,1696000
21300,1292,0.008686970919370651,1.328641653060913,0.9503709264099598,1704000
21400,1292,0.011555640026926994,1.3130890130996704,0.6923673748970032,1712000
21500,1292,0.007921232841908932,1.3240301609039307,0.9183478578925133,1720000
21600,1292,0.006694340612739325,1.2990188598632812,0.9572732485830784,1728000
21700,1292,0.0010872888378798962,1.313887357711792,0.9797166213393211,1736000
21800,1292,0.008269275538623333,1.2697436809539795,0.9197999835014343,1744000
21900,1292,0.008493723347783089,1.3153495788574219,0.9269091188907623,1752000
22000,1292,0.012931508012115955,1.307020664215088,0.8799003288149834,1760000
22100,1292,0.006819580681622028,1.3326034545898438,0.9433231838047504,1768000
22200,1292,0.004074088763445616,1.3518766164779663,0.969693074002862,1776000
22300,1293,0.0052558076567947865,1.322262167930603,0.9388505592942238,1784000
22400,1293,0.005361896939575672,1.3314107656478882,0.928595282137394,1792000
22500,1293,0.006100064143538475,1.2976553440093994,0.9457262568175793,1800000
22600,1293,0.006791234947741032,1.3333954811096191,0.9108131304383278,1808000
22700,1293,0.002242754679173231,1.3205397129058838,0.9727915525436401,1816000
22800,1293,0.007594741880893707,1.2987642288208008,0.9301019012928009,1824000
22900,1293,0.010612585581839085,1.3086097240447998,0.8705940544605255,1832000
23000,1293,0.015925725921988487,1.3428709506988525,0.8003947734832764,1840000
23100,1293,0.012302548624575138,1.2615801095962524,0.9089238569140434,1848000
23200,1293,0.00311036454513669,1.307273030281067,0.9820191338658333,1856000
23300,1294,0.014633196406066418,1.3183900117874146,0.9040899574756622,1864000
23400,1294,0.0051378728821873665,1.3132617473602295,0.9597136415541172,1872000
23500,1294,0.007799929939210415,1.2577216625213623,0.9394771680235863,1880000
23600,1294,0.004104123450815678,1.2909259796142578,0.9436644352972507,1888000
23700,1294,0.005402484908699989,1.2883230447769165,0.8833610713481903,1896000
23800,1294,0.008466354571282864,1.3355708122253418,0.9406593888998032,1904000
23900,1294,0.009577849879860878,1.3248791694641113,0.8794543147087097,1912000
24000,1294,0.0036381036043167114,1.2385241985321045,0.9458149969577789,1920000
24100,1294,0.013072066009044647,1.3133118152618408,0.8431400209665298,1928000
24200,1294,0.014330270700156689,1.3075478076934814,0.8438838720321655,1936000
24300,1294,0.011467215605080128,1.339704155921936,0.8860627189278603,1944000
24400,1294,0.003337584435939789,1.3333816528320312,0.9710693880915642,1952000
24500,1294,0.013256557285785675,1.2998874187469482,0.9133768454194069,1960000
24600,1294,0.0098723154515028,1.242061734199524,0.8903225213289261,1968000
24700,1294,0.0095062842592597,1.3065054416656494,0.9341444298624992,1976000
24800,1294,0.02179688587784767,1.3109331130981445,0.76742222905159,1984000
24900,1294,0.015009788796305656,1.3089916706085205,0.7872932106256485,1992000
25000,1295,0.002956761047244072,1.2791292667388916,0.9666840918362141,2000000
25100,1295,0.015945997089147568,1.29086172580719,0.8763851374387741,2008000
25200,1295,0.006728454492986202,1.2940956354141235,0.9266146346926689,2016000
25300,1295,0.01231407094746828,1.3099650144577026,0.8793255016207695,2024000
25400,1295,0.011062422767281532,1.2830619812011719,0.8919882625341415,2032000
25500,1295,0.014127898029983044,1.2927186489105225,0.8632039576768875,2040000
25600,1295,0.022486815229058266,1.2479197978973389,0.8218422681093216,2048000
25700,1295,0.019277235493063927,1.253803014755249,0.8606165945529938,2056000
25800,1296,0.021545089781284332,1.2280055284500122,0.8387765437364578,2064000
25900,1296,0.015449345111846924,1.2990580797195435,0.8840287327766418,2072000
26000,1296,0.03754875808954239,1.3069829940795898,0.6618281006813049,2080000
26100,1296,0.005808206275105476,1.321454405784607,0.9656966254115105,2088000
26200,1296,0.023748569190502167,1.3178517818450928,0.813377782702446,2096000
26300,1296,0.01129497867077589,1.2727649211883545,0.9118558689951897,2104000
26400,1296,0.013342782855033875,1.2814576625823975,0.8789089024066925,2112000
26500,1296,0.00874456949532032,1.2216317653656006,0.9153858199715614,2120000
26600,1296,0.01327802985906601,1.264190912246704,0.8896436542272568,2128000
26700,1296,0.005294331815093756,1.2918957471847534,0.9549055248498917,2136000
26800,1297,0.005267015658318996,1.2815146446228027,0.9680099822580814,2144000
26900,1297,0.010299512185156345,1.2858457565307617,0.8465240299701691,2152000
27000,1297,0.025081854313611984,1.228663444519043,0.8102969080209732,2160000
27100,1297,0.03135744854807854,1.2615751028060913,0.778116375207901,2168000
27200,1297,0.024671917781233788,1.3013103008270264,0.7722584307193756,2176000
27300,1297,0.017444303259253502,1.2324613332748413,0.7801589369773865,2184000
27400,1297,0.01350365113466978,1.2062416076660156,0.8126632571220398,2192000
27500,1298,0.01431102491915226,1.3146336078643799,0.9211954697966576,2200000
27600,1298,0.020147012546658516,1.2486867904663086,0.8064592182636261,2208000
27700,1298,0.007937968708574772,1.2117388248443604,0.9326969683170319,2216000
27800,1298,0.007940816693007946,1.2971675395965576,0.9131443873047829,2224000
27900,1298,0.008070617914199829,1.2692309617996216,0.9298729225993156,2232000
28000,1298,0.011268308386206627,1.2524423599243164,0.8773260712623596,2240000
28100,1298,0.02132473699748516,1.2894989252090454,0.8614069521427155,2248000
28200,1299,0.01803746446967125,1.1281238794326782,0.7356419861316681,2256000
28300,1299,0.018796399235725403,1.2572866678237915,0.8308189809322357,2264000
28400,1299,0.00617245864123106,1.2525142431259155,0.923037625849247,2272000
28500,1299,0.02478276751935482,1.1845344305038452,0.8052438795566559,2280000
28600,1299,0.01355590857565403,1.249119520187378,0.7615804374217987,2288000
28700,1299,0.020806821063160896,1.248714566230774,0.7584926933050156,2296000
28800,1299,0.018854623660445213,1.186911940574646,0.8619172126054764,2304000
28900,1299,0.010432670824229717,1.2017676830291748,0.9429123103618622,2312000
29000,1300,0.014768208377063274,1.2044117450714111,0.8309977501630783,2320000
29100,1300,0.018389824777841568,1.2597090005874634,0.7901256531476974,2328000
29200,1300,0.017860164865851402,1.2030572891235352,0.8200889080762863,2336000
29300,1300,0.02143263816833496,1.289182424545288,0.8778517916798592,2344000
29400,1300,0.00668687466531992,1.2367610931396484,0.9639517478644848,2352000
29500,1300,0.009253916330635548,1.2551158666610718,0.8906301483511925,2360000
29600,1300,0.005474992096424103,1.2251313924789429,0.9461377076804638,2368000
29700,1301,0.030925700441002846,1.1972860097885132,0.7946506589651108,2376000
29800,1301,0.01246460061520338,1.1733882427215576,0.9015140905976295,2384000
29900,1301,0.023094994947314262,1.1811014413833618,0.7892333269119263,2392000
30000,1301,0.012759171426296234,1.1702077388763428,0.9274718835949898,2400000
30100,1301,0.008610216900706291,1.2763406038284302,0.9236590564250946,2408000
30200,1301,0.018380876630544662,1.2687580585479736,0.8460559695959091,2416000
30300,1301,0.0075019351206719875,1.253983497619629,0.9121327474713326,2424000
30400,1302,0.01998976059257984,1.1823879480361938,0.8746276944875717,2432000
30500,1302,0.013890844769775867,1.213266134262085,0.8679449409246445,2440000
30600,1302,0.008892567828297615,1.2444161176681519,0.9246769845485687,2448000
30700,1302,0.010238848626613617,1.2217121124267578,0.8989801183342934,2456000
30800,1302,0.014661641791462898,1.1687486171722412,0.827356830239296,2464000
30900,1302,0.012836450710892677,1.221755862236023,0.8984326049685478,2472000
31000,1302,0.019087053835392,1.179207444190979,0.8200906068086624,2480000
31100,1302,0.02858021855354309,1.184357762336731,0.8406820893287659,2488000
31200,1303,0.006842464208602905,1.2251569032669067,0.9539129212498665,2496000
31300,1303,0.02357443794608116,1.1764748096466064,0.8327903747558594,2504000
31400,1303,0.007532245013862848,1.1532106399536133,0.9372895210981369,2512000
31500,1303,0.04208580031991005,1.0594898462295532,0.7069152891635895,2520000
31600,1303,0.010191191919147968,1.2197701930999756,0.9213796928524971,2528000
31700,1303,0.01557287760078907,1.054656982421875,0.8813124001026154,2536000
31800,1303,0.015399458818137646,1.041404366493225,0.9006290137767792,2544000
31900,1303,0.014490756206214428,1.2062640190124512,0.855683371424675,2552000
32000,1304,0.010584862902760506,1.1944966316223145,0.8656572252511978,2560000
32100,1304,0.015052196569740772,1.1624817848205566,0.8336218148469925,2568000
32200,1304,0.027284223586320877,1.2628930807113647,0.8992465734481812,2576000
32300,1304,0.019686929881572723,1.2254750728607178,0.7751308232545853,2584000
32400,1304,0.008786724880337715,1.2461477518081665,0.8677047193050385,2592000
32500,1304,0.007838612422347069,1.1328920125961304,0.8964833244681358,2600000
32600,1304,0.014661853201687336,1.1588321924209595,0.8877048268914223,2608000
32700,1304,0.014460565522313118,1.073662281036377,0.8480960130691528,2616000
32800,1305,0.029123986139893532,1.185448169708252,0.6846210062503815,2624000
32900,1305,0.011576011776924133,1.2764004468917847,0.8717517405748367,2632000
33000,1305,0.01221144013106823,1.2103735208511353,0.8922426477074623,2640000
33100,1305,0.015182217583060265,1.2257673740386963,0.8167579025030136,2648000
33200,1305,0.023787176236510277,1.251827597618103,0.8057446479797363,2656000
33300,1305,0.005022878292948008,1.2098628282546997,0.9498577751219273,2664000
33400,1305,0.01041547954082489,1.1682754755020142,0.92035773396492,2672000
33500,1305,0.005566783715039492,1.1829878091812134,0.9426220953464508,2680000
33600,1306,0.015854474157094955,1.125368356704712,0.8675648123025894,2688000
33700,1306,0.019907988607883453,1.2312829494476318,0.754304364323616,2696000
33800,1306,0.016270499676465988,1.1771299839019775,0.845082625746727,2704000
33900,1306,0.008743244223296642,1.1915467977523804,0.8437551558017731,2712000
34000,1306,0.02001124620437622,1.098326325416565,0.8157815635204315,2720000
34100,1306,0.024208705872297287,1.2421166896820068,0.8190001547336578,2728000
34200,1306,0.010203485377132893,1.1944153308868408,0.8664271086454391,2736000
34300,1306,0.011017254553735256,1.2213575839996338,0.8200705349445343,2744000
34400,1307,0.011776816099882126,1.2367658615112305,0.8796846494078636,2752000
34500,1307,0.015985887497663498,1.192380666732788,0.8837538734078407,2760000
34600,1307,0.01719089224934578,1.1982922554016113,0.8285766839981079,2768000
34700,1307,0.021264705806970596,1.174009919166565,0.8180757611989975,2776000
34800,1307,0.023849939927458763,1.2075121402740479,0.7287260890007019,2784000
34900,1307,0.023865502327680588,1.1971380710601807,0.8514800369739532,2792000
35000,1307,0.01125924102962017,1.1497952938079834,0.9078625366091728,2800000
35100,1307,0.027274996042251587,1.1886266469955444,0.6416921615600586,2808000
35200,1308,0.025745725259184837,1.282409429550171,0.8290677517652512,2816000
35300,1308,0.006589220371097326,1.1677130460739136,0.9387921281158924,2824000
35400,1308,0.011909433640539646,1.176064133644104,0.8829849511384964,2832000
35500,1308,0.02842727303504944,1.179702639579773,0.7717068195343018,2840000
35600,1308,0.026086503639817238,1.1033496856689453,0.8235248029232025,2848000
35700,1308,0.028488725423812866,1.208133578300476,0.7379733324050903,2856000
35800,1308,0.009523085318505764,1.1510813236236572,0.776319220662117,2864000
35900,1309,0.0475357361137867,1.124861478805542,0.7450249493122101,2872000
36000,1309,0.02466544881463051,1.0777469873428345,0.6455384194850922,2880000
36100,1309,0.0164541807025671,1.055046796798706,0.8512466251850128,2888000
36200,1309,0.018211541697382927,1.1155484914779663,0.7831339687108994,2896000
36300,1309,0.04159542918205261,1.1124242544174194,0.7189519107341766,2904000
36400,1309,0.013269834220409393,1.0789638757705688,0.880972795188427,2912000
36500,1309,0.020288780331611633,1.2242064476013184,0.8174999058246613,2920000
36600,1309,0.05398008972406387,1.1883666515350342,0.5868492424488068,2928000
36700,1310,0.023246293887495995,1.1290271282196045,0.76531121134758,2936000
36800,1310,0.017839066684246063,1.1329634189605713,0.7667022496461868,2944000
36900,1310,0.008711420930922031,1.098414659500122,0.8326792865991592,2952000
37000,1310,0.009969808161258698,1.0556433200836182,0.8607272952795029,2960000
37100,1310,0.017747143283486366,1.0227415561676025,0.8379369825124741,2968000
37200,1310,0.02228790894150734,1.1519134044647217,0.8096494376659393,2976000
37300,1310,0.015636015683412552,1.0977758169174194,0.8774276524782181,2984000
37400,1310,0.060834549367427826,1.0090062618255615,0.6207735240459442,2992000
37500,1311,0.020453259348869324,1.0806108713150024,0.7694273740053177,3000000
37600,1311,0.012355860322713852,1.120463490486145,0.8845048025250435,3008000
37700,1311,0.03127339482307434,1.202570915222168,0.8573326170444489,3016000
37800,1311,0.012026387266814709,1.0341107845306396,0.7583115845918655,3024000
37900,1311,0.053858768194913864,1.0214651823043823,0.2530781626701355,3032000
38000,1311,0.04833672568202019,1.1007888317108154,0.6808993518352509,3040000
38100,1311,0.027472998946905136,1.069580316543579,0.7448906302452087,3048000
38200,1312,0.038297947496175766,1.0074430704116821,0.6984003484249115,3056000
38300,1312,0.013858017511665821,1.092323660850525,0.8169138133525848,3064000
38400,1312,0.0439029224216938,1.0925757884979248,0.6415109932422638,3072000
38500,1312,0.06326490640640259,1.2063928842544556,0.508288562297821,3080000
38600,1312,0.02302892506122589,1.1280409097671509,0.5556670427322388,3088000
38700,1312,0.031424641609191895,1.0236059427261353,0.6373236179351807,3096000
38800,1312,0.011508922092616558,1.022688627243042,0.8170271217823029,3104000
38900,1313,0.010765916667878628,0.9829517602920532,0.8349254876375198,3112000
39000,1313,0.015225982293486595,1.1191271543502808,0.7712838649749756,3120000
39100,1313,0.03468257933855057,0.9908220171928406,0.7871801108121872,3128000
39200,1313,0.024095850065350533,1.1381309032440186,0.8771695867180824,3136000
39300,1313,0.024870779365301132,1.0391573905944824,0.7007620930671692,3144000
39400,1313,0.0300731360912323,1.0139633417129517,0.794841542840004,3152000
39500,1313,0.03479438275098801,1.0005757808685303,0.7309256196022034,3160000
39600,1313,0.02831151708960533,1.001753568649292,0.8004666715860367,3168000
39700,1314,0.0136561319231987,1.0408482551574707,0.8350410163402557,3176000
39800,1314,0.018938329070806503,1.107240080833435,0.8648205250501633,3184000
39900,1314,0.024888915941119194,1.1378860473632812,0.7595301568508148,3192000
40000,1314,0.03685217350721359,1.0692673921585083,0.7059572339057922,3200000
40100,1314,0.012135015800595284,1.1702523231506348,0.8827618062496185,3208000
40200,1314,0.018885845318436623,1.0831055641174316,0.8515465408563614,3216000
40300,1314,0.027617817744612694,1.0834425687789917,0.6973111927509308,3224000
40400,1314,0.024618182331323624,1.0387850999832153,0.7641569823026657,3232000
40500,1315,0.026937592774629593,1.1400090456008911,0.6029089093208313,3240000
40600,1315,0.02137453481554985,1.1095426082611084,0.7499222457408905,3248000
40700,1315,0.025877967476844788,1.1655237674713135,0.791170209646225,3256000
40800,1315,0.02413743920624256,1.0950868129730225,0.7794407904148102,3264000
40900,1315,0.014856601133942604,1.0331223011016846,0.857586532831192,3272000
41000,1315,0.02307034283876419,1.1244385242462158,0.7746119946241379,3280000
41100,1315,0.023536302149295807,1.0434811115264893,0.763465628027916,3288000
41200,1315,0.032205719500780106,1.1270325183868408,0.71721151471138,3296000
41300,1316,0.0126884076744318,0.99726802110672,0.8752195835113525,3304000
41400,1316,0.017076771706342697,1.0942177772521973,0.8242680579423904,3312000
41500,1316,0.027380982413887978,1.0837560892105103,0.5940255224704742,3320000
41600,1316,0.01882791705429554,1.0733966827392578,0.8024237304925919,3328000
41700,1316,0.06646716594696045,1.1104215383529663,0.6643933355808258,3336000
41800,1316,0.025919178500771523,1.061994194984436,0.3331283926963806,3344000
41900,1316,0.036642689257860184,0.9871749877929688,0.711033821105957,3352000
42000,1316,0.0505373552441597,1.136833667755127,0.23216760158538818,3360000
42100,1317,0.031240439042448997,1.1092727184295654,0.6789025068283081,3368000
42200,1317,0.02713209018111229,1.0567936897277832,0.7798731178045273,3376000
42300,1317,0.01862093061208725,1.0816930532455444,0.8802733868360519,3384000
42400,1317,0.035557664930820465,1.000538945198059,0.5384518206119537,3392000
42500,1317,0.039934542030096054,1.033520221710205,0.8222288936376572,3400000
42600,1317,0.016013585031032562,1.0957084894180298,0.8219871819019318,3408000
42700,1317,0.050886284559965134,1.01692533493042,0.7132329642772675,3416000
42800,1317,0.013150977902114391,1.0227066278457642,0.8176334947347641,3424000
42900,1317,0.01478159986436367,0.9428316950798035,0.8024212419986725,3432000
43000,1318,0.024342210963368416,1.0088789463043213,0.6811507642269135,3440000
43100,1318,0.021777166053652763,1.022225260734558,0.6491691172122955,3448000
